Date,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1977-05-27,1.8,1.92,9.121,14.781,,,5.9,50.165,83.491,12.12,,99.8,,,13.0,11.24,30.4,230.499,9.92,240.4,266.0,,32.855,,,,39.361,323.054
1977-05-28,1.65,1.74,9.121,16.039,,,5.9,49.498,76.68,13.99,,38.7,,,13.5,8.58,39.9,278.854,9.48,277.0,296.0,,66.077,,17.6,,38.607,373.974
1977-05-29,2.15,2.3,14.204,26.534,,,5.9,50.165,102.425,17.2,,42.0,,,22.36,7.285,71.0,283.497,21.5,314.3,343.0,,77.418,,26.1,,72.823,442.067
1977-05-30,26.4,20.3,45.057,53.592,,,5.9,80.535,144.251,19.8,,42.0,,,50.6,24.7,118.0,413.153,24.7,407.5,382.0,,73.103,,25.9,,74.26,553.091
1977-05-31,16.4,11.7,25.321,57.169,,,5.9,90.483,179.229,19.6,,31.2,,,44.0,16.5,117.0,457.212,20.1,505.0,458.0,,68.862,,26.5,,89.2,668.313
1977-06-01,10.0,10.1,17.09,39.897,,,5.9,95.63,201.905,19.4,,23.4,,,36.5,13.5,95.2,454.2,12.3,494.2,521.0,,62.416,,17.6,,119.185,727.873
1977-06-02,6.6,7.0,15.126,32.292,,,5.9,97.37,221.163,19.2,,19.9,,,28.6,11.62,75.1,436.352,9.48,472.6,496.0,,47.991,,,,101.341,749.767
1977-06-03,4.4,4.68,13.758,27.892,,,5.9,94.764,221.163,16.4,,21.9,,,24.9,9.34,64.6,421.773,8.45,453.7,473.0,,41.414,,,,61.268,693.525
1977-06-04,3.66,3.9,12.894,24.382,,,5.18,87.952,208.255,12.29,,21.4,,,21.98,8.2,49.4,410.302,7.75,443.2,463.0,,37.842,,,,40.886,627.34
1977-06-05,3.09,3.3,11.278,21.99,,,5.18,79.727,189.417,10.792,,19.4,,,19.7,8.58,45.3,401.81,7.05,432.8,443.0,,35.514,,,,34.921,587.674
1977-06-06,2.9,3.1,10.524,20.153,,,4.82,72.604,171.223,10.022,,24.9,,,18.1,7.59,41.2,387.871,6.82,417.5,420.0,,33.987,,,,33.842,553.091
1977-06-07,2.72,2.9,9.806,18.596,,,4.82,64.264,151.789,8.984,,16.6,,,16.82,7.285,37.7,368.801,6.7,402.5,402.0,,32.48,,,,30.34,512.26
1977-06-08,2.53,2.7,9.121,17.568,,,4.1,57.747,138.688,8.84,,16.1,,,15.6,6.675,35.5,337.312,6.58,375.0,384.0,,30.993,,,,28.643,480.028
1977-06-09,2.34,2.5,8.791,16.801,,,4.1,52.873,127.798,8.696,,15.6,,,14.7,5.76,32.1,290.539,6.46,316.4,354.0,,29.527,,,,27.643,442.067
1977-06-10,2.15,2.3,8.469,15.787,,,4.1,51.512,120.716,8.408,,15.2,,,14.1,5.15,29.2,265.174,6.46,283.0,332.0,,28.441,,,,26.006,399.237
1977-06-11,2.15,2.3,8.156,14.53,,,4.1,48.833,108.672,7.854,,14.3,,,13.5,4.475,27.6,251.863,6.46,269.0,311.0,,27.723,,,,24.724,370.874
1977-06-12,1.96,2.1,7.262,13.783,,,3.806,46.212,100.404,7.588,,14.3,,,12.5,4.025,26.0,236.801,6.46,255.6,282.0,,27.012,,,,22.846,334.697
1977-06-13,1.8,1.92,6.705,13.042,14.8,,3.659,43.018,88.878,7.189,,14.3,,,11.75,3.8,24.4,220.199,6.46,236.6,268.0,,26.305,,,,21.929,317.311
1977-06-14,1.8,1.92,6.438,12.55,14.4,,3.218,39.306,78.343,6.923,,14.3,,,11.5,4.25,23.3,206.204,6.46,218.8,252.0,,25.604,,,,20.728,300.392
1977-06-15,1.96,2.1,7.262,12.55,20.5,,2.63,43.649,98.412,15.26,,20.9,,,11.75,4.7,25.6,206.204,6.7,208.6,250.0,,24.909,,,,19.844,286.65
1977-06-16,17.4,17.2,37.616,15.031,22.4,,2.63,38.701,85.259,16.8,,24.9,,,11.5,4.7,30.9,230.499,6.93,230.9,256.0,,31.734,,,,21.325,292.108
1977-06-17,6.98,7.34,14.66,36.491,31.9,,3.512,36.317,68.745,22.16,,26.9,,,19.38,3.8,27.2,260.696,7.05,263.2,270.0,,33.608,,7.78,,21.026,300.392
1977-06-18,4.67,4.97,14.204,22.254,34.9,,4.1,46.212,76.68,38.57,,60.0,,,17.46,4.475,49.9,337.312,7.75,299.6,292.0,,33.608,,7.69,,24.724,325.945
1977-06-19,48.4,48.7,59.18,18.081,28.8,,10.4,55.637,120.716,45.0,,160.0,,,15.0,5.455,59.8,503.688,9.04,491.5,440.0,,32.855,,8.43,,27.975,389.665
1977-06-20,24.6,24.3,42.159,66.546,40.9,,10.4,69.524,108.672,57.25,,89.0,,,78.0,33.5,51.8,639.58,9.77,667.9,482.0,,30.993,,12.5,,27.312,526.925
1977-06-21,14.9,14.8,37.616,55.675,64.3,,10.4,90.483,155.609,86.61,,102.0,,,44.0,25.8,85.0,710.293,9.92,768.2,665.0,,29.891,,14.8,,62.164,790.0
1977-06-22,86.4,86.0,155.356,101.4,75.0,,10.0,103.562,227.721,90.72,,87.3,,,68.4,23.6,125.0,741.267,11.2,804.4,728.0,,29.527,,21.1,,77.165,1043.247
1977-06-23,40.8,41.0,93.164,197.085,129.0,,10.0,130.813,284.958,78.5,,64.8,,,126.4,56.6,146.0,764.965,12.3,841.6,734.0,,30.993,,24.0,,76.192,996.877
1977-06-24,27.0,26.7,52.337,82.352,120.0,,10.04,170.277,351.742,80.9,,70.4,,,65.6,37.7,156.0,785.022,12.8,856.8,754.0,,33.608,,25.7,,110.685,966.555
1977-06-25,24.6,24.3,58.0,73.929,103.0,,10.08,207.851,451.106,70.13,,88.2,,,53.7,23.6,136.0,797.19,11.5,883.7,777.0,,36.673,,32.0,,107.904,1038.043
1977-06-26,20.0,19.7,42.159,66.852,92.2,,10.04,221.035,485.186,55.54,,101.0,,,51.2,19.75,113.0,785.022,10.4,875.9,790.0,,37.451,,34.3,,85.116,1064.198
1977-06-27,15.4,15.3,33.417,46.241,74.7,,10.0,216.204,496.741,44.1,,78.8,,,40.0,18.65,101.0,785.022,9.92,845.4,790.0,,33.231,,33.3,,123.232,1032.851
1977-06-28,12.2,12.2,28.09,40.183,64.3,,10.0,206.669,493.843,41.76,,49.7,,,40.0,23.6,107.0,834.302,13.1,911.0,800.0,,47.153,,33.5,,105.699,1017.355
1977-06-29,43.0,43.2,65.328,53.592,64.3,,10.0,204.312,496.741,40.02,,112.0,,,82.8,136.5,148.0,880.901,13.6,955.1,861.0,,68.862,,36.1,,86.639,1216.737
1977-06-30,32.0,31.9,69.978,101.04,89.0,,10.0,194.994,479.445,41.18,,35.5,,,177.0,45.0,225.0,946.653,12.0,1029.8,884.0,,157.115,,35.6,,81.601,1273.713
1977-07-01,21.7,21.4,43.111,73.31,93.0,,10.24,174.671,439.944,34.64,,24.4,,,131.9,26.9,254.0,969.138,9.63,1121.0,993.0,,116.578,,32.0,,91.79,1355.691
1977-07-02,15.9,15.8,33.417,51.224,78.4,,10.32,157.366,393.629,29.45,,22.9,,,64.2,23.05,178.0,996.497,9.04,1166.0,993.0,,82.788,,26.5,,126.154,1385.594
1977-07-03,11.3,11.3,28.813,41.615,61.8,,10.32,139.782,354.31,23.29,,25.9,,,49.4,19.2,119.0,920.046,8.89,1094.6,969.0,,57.485,,19.2,,126.154,1355.691
1977-07-04,9.64,9.72,20.932,37.905,49.9,,10.4,157.366,383.0,22.16,,39.4,,,41.0,15.5,93.1,830.134,8.45,983.8,912.0,,50.53,,24.8,,126.154,1302.695
1977-07-05,7.74,8.02,18.134,33.126,41.5,,132.0,196.149,456.725,21.5,,34.9,,,35.0,13.5,81.3,741.267,8.31,891.5,823.0,,42.625,,40.3,,159.325,1250.765
1977-07-06,6.32,6.71,16.088,29.257,36.4,,84.0,212.608,485.186,21.5,,41.3,,,30.2,14.5,71.0,680.032,7.89,808.1,771.0,,39.814,,51.2,,241.495,1222.375
1977-07-07,5.5,5.84,15.126,26.534,32.5,,76.9,232.063,517.195,19.6,,50.4,,,26.3,12.5,60.3,650.48,7.75,753.8,734.0,,37.451,,63.4,,281.659,1239.37
1977-07-08,4.67,4.97,13.758,24.382,29.6,,70.2,272.992,583.365,23.06,,58.4,,,25.25,10.48,68.0,654.135,9.33,725.0,837.0,,40.612,,81.6,,336.036,1296.872
1977-07-09,47.6,47.8,65.328,63.805,38.5,,76.9,332.104,723.987,50.02,,77.1,,,57.2,73.6,107.0,768.954,11.0,786.2,905.0,,67.001,,103.0,,448.419,1623.616
1977-07-10,85.3,85.0,132.46,207.286,126.0,,63.8,411.211,907.255,60.4,,73.7,,,185.8,58.0,214.0,964.618,10.4,911.0,1018.0,,128.756,,106.0,,541.853,1873.669
1977-07-11,35.3,35.3,83.384,160.544,191.0,,62.58,473.672,1078.73,106.5,,68.0,,,169.3,36.5,323.0,1256.129,8.6,1125.5,1147.0,,161.9,,138.0,,679.415,2089.681
1977-07-12,24.6,24.3,58.0,110.299,167.0,,132.0,532.701,1232.234,148.5,,84.7,,,128.6,30.2,300.0,1525.23,7.33,1362.0,1370.0,,147.673,,160.0,,731.9,2294.261
1977-07-13,104.0,102.0,49.126,92.484,132.0,,132.0,580.117,1414.643,161.5,,107.0,,,116.5,27.45,280.0,1740.99,8.74,1553.2,1623.0,,128.756,,191.0,,863.117,2631.663
1977-07-14,41.6,41.8,153.11,198.202,171.0,,181.0,632.833,1590.713,150.5,,125.0,,,222.0,100.5,335.0,1985.527,9.92,1753.2,1802.0,,133.839,,200.0,,944.094,3045.871
1977-07-15,31.4,31.2,80.796,204.99,231.0,,181.0,689.284,1770.719,161.0,,154.0,,,171.5,84.0,396.0,2268.913,8.74,1973.2,1976.0,,132.704,,167.0,,1063.041,3320.261
1977-07-16,25.8,25.4,55.687,141.368,215.0,,181.0,727.985,1932.009,133.5,,156.0,,,136.3,57.3,346.0,2481.719,8.03,2288.0,2032.0,,101.608,,156.0,,1083.853,3538.715
1977-07-17,19.5,19.2,48.086,101.4,163.0,,237.0,712.403,1932.009,90.3,,143.0,,,85.2,42.25,262.0,2557.491,7.61,2460.0,2156.0,,84.768,,98.6,,1036.413,3734.384
1977-07-18,17.4,17.2,41.222,75.79,120.0,,225.0,638.391,1682.793,56.9,,127.0,,,68.4,35.3,208.0,2580.462,7.61,2544.7,2276.0,,61.511,,86.3,,988.506,3894.745
1977-07-19,15.4,15.3,33.417,60.475,93.0,,203.0,541.359,1408.554,38.86,,104.0,,,57.2,28.0,156.0,2618.995,8.45,2544.7,2334.0,,54.41,,66.7,,897.451,4017.248
1977-07-20,14.0,13.9,31.057,51.815,76.5,,205.2,438.003,1121.502,30.22,,91.7,,,53.0,24.7,119.0,2527.034,13.9,2566.0,2369.0,,49.256,,48.3,,738.259,4079.217
1977-07-21,23.5,23.1,84.255,98.896,94.2,,225.0,395.77,960.581,77.34,,115.0,,,205.7,150.0,261.0,2414.574,25.5,2530.5,2398.0,,93.842,,65.8,,628.242,4110.381
1977-07-22,227.0,206.0,337.117,695.983,275.0,,225.0,431.638,1052.437,149.0,,222.0,,,764.0,286.0,483.0,2534.63,32.0,2509.2,2442.0,,161.9,,174.0,,713.058,4194.07
1977-07-23,72.0,72.0,112.091,596.183,440.0,,225.0,473.672,1137.766,230.2,,188.0,,,312.0,145.5,773.0,2689.13,23.9,2645.3,2447.0,,174.66,,200.0,,792.227,4289.238
1977-07-24,38.6,38.8,90.452,276.52,458.0,,237.0,662.7,1584.24,181.2,,183.0,,,185.8,35.3,695.0,2800.219,14.5,2800.2,2501.0,,169.765,,183.0,,780.552,4364.002
1977-07-25,28.3,28.0,64.065,182.938,370.0,,235.8,781.566,2078.231,129.5,,174.0,,,119.8,41.15,493.0,2848.572,12.1,2938.0,2555.0,,131.573,,133.0,,730.317,4353.282
1977-07-26,22.3,22.0,48.086,115.718,236.0,,235.8,741.73,2055.943,86.61,,172.0,,,82.8,58.0,252.0,2889.208,11.5,3063.4,2597.0,,88.767,,102.0,,714.615,4342.575
1977-07-27,25.8,25.4,53.438,92.165,167.0,,500.0,674.042,1846.943,101.36,,191.0,,,83.6,54.5,163.0,2905.549,11.3,3095.0,2576.0,,66.538,,81.0,,714.615,4310.533
1977-07-28,199.0,184.0,278.694,225.657,203.0,,433.0,677.84,1839.944,162.0,,212.0,,,189.0,84.0,177.0,2930.154,10.7,3103.0,2555.0,,59.711,,81.0,,739.855,4257.396
1977-07-29,69.1,69.3,124.142,293.556,303.0,,535.0,660.817,1784.453,243.2,,223.0,,,184.7,63.6,302.0,2971.411,10.2,3119.0,2592.0,,67.001,,132.0,,802.332,4236.234
1977-07-30,73.0,73.0,97.759,213.688,321.0,,466.0,689.284,1860.982,190.8,,275.0,,,147.3,60.1,357.0,3021.331,9.92,3159.0,2644.0,,64.697,,196.0,,760.824,4364.002
1977-07-31,172.0,101.0,203.103,214.276,275.0,,371.0,741.73,2070.788,143.5,,298.0,,,157.2,100.5,421.0,3071.699,9.92,3215.5,2462.0,,57.928,,141.0,,735.075,4482.806
1977-08-01,112.0,91.0,144.263,294.28,282.0,,132.0,777.545,2078.231,104.5,,201.0,,,222.0,80.8,409.0,3054.86,9.33,3143.0,2742.0,,50.53,,114.0,,764.087,4515.486
1977-08-02,90.8,90.0,131.408,252.858,310.0,,91.3,763.537,2063.359,77.34,,171.0,,,184.7,65.0,367.0,3131.031,8.89,3183.1,2737.0,,49.256,,94.4,,741.453,4526.406
1977-08-03,43.0,43.2,85.129,189.381,275.0,,91.3,775.538,2115.657,67.54,,164.0,,,146.2,69.9,292.0,3148.095,8.45,3215.5,2748.0,,44.667,,81.6,,788.878,4515.486
1977-08-04,140.0,134.0,156.484,184.535,242.0,,84.0,714.344,1989.831,69.02,,165.0,,,167.1,86.4,312.0,3131.031,8.45,3167.0,2770.0,,48.833,,73.2,,632.517,4493.686
1977-08-05,70.1,44.7,127.235,206.711,246.0,,76.9,630.985,1750.221,66.8,,156.0,,,155.0,68.5,349.0,3139.557,9.63,3079.2,2786.0,,62.416,,65.4,,482.872,4471.939
1977-08-06,44.5,29.3,97.759,133.448,213.0,,75.56,520.673,1420.746,63.2,,127.0,,,105.5,34.1,297.0,3114.017,9.77,3008.2,2764.0,,62.416,,60.2,,323.457,4417.804
1977-08-07,29.5,25.4,59.18,97.133,165.0,,75.56,414.328,1105.361,59.7,,91.7,,,76.4,31.85,262.0,2979.7,9.18,2961.4,2715.0,,55.283,,57.6,,182.349,4321.2
1977-08-08,22.3,22.0,40.3,76.723,125.0,,132.0,343.609,864.479,46.5,,87.3,,,71.2,29.65,200.0,2760.266,8.74,2907.2,2655.0,,50.53,,52.6,,113.492,4099.979
1977-08-09,19.5,19.2,46.052,70.84,100.0,,115.0,282.297,714.059,40.6,,156.0,,,66.3,28.55,156.0,2444.293,8.74,2785.0,2535.0,,42.625,,41.7,,87.149,3734.384
1977-08-10,16.4,16.3,32.617,58.068,89.0,,115.0,239.533,617.502,29.7,,51.1,,,59.3,22.5,125.0,2135.052,8.74,2481.0,2089.0,,38.627,,33.8,,70.452,3471.486
1977-08-11,14.0,13.9,31.057,49.164,76.5,,115.9,205.489,537.94,37.7,,36.8,,,48.8,20.3,103.0,1841.841,8.74,1998.0,2151.0,,37.842,,27.6,,62.614,3108.827
1977-08-12,13.1,13.0,27.379,47.116,62.5,,115.9,179.11,479.445,40.6,,56.0,,,47.6,19.2,97.4,1542.623,10.9,1696.4,1910.0,,47.572,,24.8,,56.425,2774.87
1977-08-13,146.0,139.0,193.128,88.349,87.0,,132.0,160.556,428.882,37.7,,58.4,,,71.9,21.95,114.0,1271.797,10.2,1607.2,1691.0,,52.244,,23.6,,54.702,2444.004
1977-08-14,73.0,73.0,163.324,228.102,159.0,,132.0,145.893,396.303,34.9,,53.9,,,158.3,65.0,165.0,1100.338,9.04,1337.0,1444.0,,39.814,,25.0,,54.702,2038.215
1977-08-15,33.3,33.3,69.978,146.816,195.0,,132.0,130.813,354.31,39.15,,46.2,,,135.2,46.8,218.0,987.331,8.45,1134.5,1241.0,,33.987,,24.6,,51.315,1702.736
1977-08-16,25.8,25.4,54.555,92.803,152.0,,4.1,116.399,316.488,42.05,,58.4,,,79.6,30.2,184.0,846.876,17.7,1072.7,1108.0,,36.673,,22.4,,48.42,1458.703
1977-08-17,77.0,77.0,85.129,96.085,129.0,,4.1,106.262,289.732,39.15,,60.0,,,98.0,24.7,174.0,872.327,17.7,992.0,1004.0,,59.711,,20.3,,52.576,1320.242
1977-08-18,115.0,112.0,163.324,236.169,152.0,,4.1,99.124,263.828,34.9,,55.3,,,183.6,83.2,216.0,842.673,14.5,955.1,966.0,,101.084,,22.8,,59.048,1434.123
1977-08-19,50.0,50.3,105.301,219.021,248.0,,4.1,93.042,243.284,31.0,,49.7,,,164.9,55.2,259.0,898.185,12.1,1008.8,932.0,,77.901,,22.2,,55.561,1373.593
1977-08-20,34.0,34.0,65.328,151.459,225.0,,4.1,85.451,225.527,36.3,,38.7,,,115.4,39.5,248.0,933.298,10.4,1072.7,966.0,,67.001,,19.8,,45.189,1256.482
1977-08-21,25.2,24.8,46.052,109.918,167.0,,4.46,79.727,208.255,33.6,,45.5,,,76.4,29.1,190.0,911.268,9.48,1046.9,1004.0,,55.721,,16.6,,39.74,1245.061
1977-08-22,20.6,20.3,40.3,76.101,118.0,,4.64,73.382,208.255,27.2,,56.0,,,63.5,25.25,128.0,868.057,27.2,987.9,969.0,,44.667,,15.3,,35.283,1233.692
1977-08-23,91.9,91.0,146.454,103.579,118.0,,4.46,117.339,280.212,47.46,,68.0,,,147.3,141.0,170.0,876.609,31.8,943.0,997.0,,68.395,,39.1,,150.446,1385.594
1977-08-24,218.0,107.0,280.134,607.314,261.0,,4.46,170.277,372.476,42.34,,107.0,,,432.8,154.5,460.0,960.11,30.8,1021.4,1011.0,,123.176,,76.1,,298.531,1797.442
1977-08-25,82.0,67.5,124.142,445.084,400.0,,4.82,185.851,420.651,152.6,,110.0,,,240.0,84.0,620.0,1057.186,23.0,1166.0,1036.0,,185.195,,92.0,,345.233,1894.735
1977-08-26,46.8,47.0,90.452,255.493,408.0,,4.82,193.842,448.306,135.0,,115.0,,,157.2,51.0,505.0,1335.519,16.7,1442.7,1174.0,,191.476,,94.4,,335.126,2038.215
1977-08-27,33.3,33.3,69.978,166.462,314.0,,5.54,196.149,453.912,86.61,,135.0,,,106.6,33.5,346.0,1417.54,14.5,1569.4,1341.0,,148.844,,88.5,,305.056,2202.147
1977-08-28,26.4,26.0,55.687,106.904,208.0,,5.9,198.468,470.879,47.78,,115.0,,,80.4,30.75,256.0,1525.23,12.6,1640.4,1439.0,,128.195,,64.2,,285.642,2255.649
1977-08-29,21.7,21.4,45.057,76.101,147.0,,7.172,192.692,465.199,34.12,,72.0,,,67.0,34.1,177.0,1417.54,11.5,1547.8,1444.0,,67.93,,40.0,,199.503,2209.75
1977-08-30,18.5,18.2,36.749,61.078,107.0,,8.02,172.469,412.478,26.28,,42.0,,,58.6,29.1,149.0,1314.092,10.6,1387.0,1198.0,,50.53,,28.5,,93.881,2052.854
1977-08-31,15.4,15.3,31.83,50.34,84.7,,8.02,143.844,367.253,22.38,,29.4,,,51.2,24.7,136.0,1209.752,10.2,1312.0,1325.0,,50.104,,25.7,,71.397,1845.765
1977-09-01,13.6,13.5,25.995,43.631,71.0,,8.02,121.129,321.443,19.6,,24.4,,,45.8,24.15,116.0,1095.497,9.92,1226.1,1229.0,,52.675,,18.9,,51.315,1682.778
1977-09-02,11.3,11.3,22.128,40.183,58.9,,10.24,102.668,277.85,17.2,,23.9,,,42.2,17.55,101.0,960.11,9.92,1152.5,1132.0,,50.53,,17.3,,41.656,1508.497
1977-09-03,9.64,9.72,19.221,34.523,49.9,,10.24,89.636,243.284,15.26,,21.9,,,36.0,15.5,79.7,809.46,9.48,1042.6,1022.0,,41.012,,14.4,,37.859,1337.907
1977-09-04,8.5,8.7,17.09,32.292,43.9,,10.32,78.121,210.387,13.65,,21.9,,,32.0,12.0,72.0,654.135,8.03,927.0,898.0,,37.061,,12.2,,35.283,1199.901
1977-09-05,7.74,8.02,18.134,29.532,39.7,,8.02,68.004,191.478,13.48,,20.9,,,29.8,10.86,60.7,532.741,7.61,841.6,764.0,,34.748,,11.0,,33.485,986.717
1977-09-06,6.98,7.34,17.607,27.619,40.0,,7.384,62.791,169.243,13.48,,23.4,,,42.2,13.5,54.6,442.258,7.05,725.0,630.0,,33.608,,10.8,,33.13,826.653
1977-09-07,9.64,9.72,17.607,26.805,37.0,,7.172,59.888,163.35,20.84,,24.4,,,50.0,20.85,61.2,401.81,7.05,546.0,550.0,,32.855,,10.3,,31.723,689.29
1977-09-08,10.9,10.8,16.584,25.994,32.8,,6.96,59.171,157.532,36.58,,26.4,,,41.0,16.5,76.6,379.634,7.05,459.1,471.0,,31.734,,9.73,,30.34,583.779
1977-09-09,10.0,10.1,14.204,23.581,29.6,,4.1,58.457,153.695,33.34,,25.9,,,33.5,13.0,59.8,360.786,7.05,425.0,420.0,,30.993,,9.62,,28.979,534.336
1977-09-10,8.88,9.04,13.758,21.727,26.8,,4.28,57.747,151.789,22.83,,29.4,,,27.0,10.1,53.2,337.312,7.19,405.0,407.0,,30.257,,9.62,,26.983,497.804
1977-09-11,8.12,8.36,12.068,20.153,25.5,,4.28,57.04,140.534,16.4,,30.0,,,22.74,8.96,44.8,317.159,8.17,385.0,280.0,,29.163,,9.42,,25.362,459.126
1977-09-12,7.36,7.68,10.897,19.114,24.2,,4.1,54.248,131.393,13.31,,29.4,,,20.84,8.58,41.2,295.286,9.77,356.6,367.0,,27.723,,8.72,,24.407,431.988
1977-09-13,6.98,7.34,10.161,18.081,21.7,,5.9,49.498,127.798,12.12,,38.7,,,19.7,10.86,38.1,285.834,9.92,340.5,351.0,,27.012,,7.96,,23.155,408.925
1977-09-14,10.9,10.8,31.83,28.71,35.5,,7.172,57.04,136.851,22.83,,52.5,,,38.5,80.0,49.4,312.225,17.7,358.9,365.0,,105.823,,19.2,,89.716,476.512
1977-09-15,57.4,57.8,84.255,79.531,73.9,,8.218,81.346,179.229,33.86,,58.4,,,109.9,92.0,144.0,457.212,32.0,425.0,411.0,,193.372,,36.9,,180.33,817.411
1977-09-16,34.6,34.7,51.251,104.679,118.0,,10.12,94.764,210.387,61.1,,56.0,,,160.5,177.0,267.0,628.78,25.5,600.2,485.0,,202.294,,50.2,,196.026,1012.216
1977-09-17,43.8,44.0,60.377,98.542,129.0,,5.9,157.366,346.625,91.56,,76.2,,,158.3,105.0,340.0,764.965,14.8,681.1,639.0,,224.272,,65.8,,207.942,1262.213
1977-09-18,40.1,40.3,68.372,124.17,138.0,,8.02,201.966,448.306,117.5,,93.5,,,152.8,61.5,340.0,776.966,14.8,764.6,748.0,,235.631,,95.6,,298.531,1385.594
1977-09-19,29.5,29.3,51.251,89.936,137.0,,8.02,242.045,562.004,138.5,,101.0,,,113.2,43.9,216.0,793.123,11.7,819.2,767.0,,210.035,,183.0,,388.843,1471.073
1977-09-20,24.1,23.7,34.23,67.463,105.0,,10.0,248.369,558.975,99.31,,117.0,,,74.8,32.4,163.0,834.302,10.2,987.9,901.0,,136.688,,148.0,,415.753,1617.109
1977-09-21,20.6,20.3,32.617,53.889,80.4,,10.0,221.035,517.195,60.4,,159.0,,,64.2,30.2,142.0,1024.267,9.63,1034.0,935.0,,75.491,,99.8,,413.637,1676.151
1977-09-22,18.0,17.7,25.995,50.929,69.8,,10.24,191.545,465.199,37.14,,137.0,,,58.6,27.45,118.0,1019.61,9.04,1064.1,949.0,,57.485,,67.5,,369.979,1643.218
1977-09-23,14.9,14.8,21.524,41.902,60.0,,7.172,168.097,409.766,27.95,,125.0,,,50.0,25.25,108.0,1014.964,8.31,1112.2,973.0,,50.53,,43.7,,271.4,1636.671
1977-09-24,26.4,26.0,24.009,41.041,53.8,,8.02,146.921,375.097,23.52,,134.0,,,48.2,27.45,100.0,978.212,7.75,1175.2,986.0,,49.679,,35.9,,193.261,1571.925
1977-09-25,16.9,16.8,19.221,40.755,50.5,,8.02,124.966,323.93,20.4,,138.0,,,48.8,23.6,91.5,893.847,7.33,1103.4,963.0,,47.991,,31.6,,126.742,1440.248
1977-09-26,11.3,11.3,16.584,31.737,46.0,,8.02,106.262,292.129,18.2,,98.0,,,36.0,18.1,84.5,757.021,7.05,963.3,905.0,,43.438,,28.5,,91.79,1291.063
1977-09-27,10.0,10.1,15.126,26.534,38.8,,8.02,93.042,256.914,16.4,,107.0,,,30.2,14.5,79.7,650.48,6.82,789.8,817.0,,38.234,,23.2,,64.427,1112.105
1977-09-28,8.88,9.04,13.321,24.65,31.0,,8.614,78.922,223.341,12.8,,83.1,,,27.0,11.62,70.5,562.676,6.82,728.6,731.0,,35.514,,16.9,,50.067,976.609
1977-09-29,11.8,11.7,14.204,26.534,26.8,,9.01,65.75,189.417,12.12,,84.7,,,25.6,9.72,55.1,500.514,6.82,594.0,630.0,,33.987,,13.3,,40.502,799.084
1977-09-30,14.0,13.9,19.78,28.71,26.8,,8.02,59.171,161.402,10.792,,40.7,,,25.25,8.58,45.3,382.369,6.82,502.3,547.0,,31.363,,11.7,,39.74,685.069
1977-10-01,9.26,9.38,12.068,26.534,35.5,,10.0,52.19,142.388,10.638,,19.4,,,25.95,11.62,41.2,302.483,6.58,445.8,438.0,,30.624,,11.3,,37.859,579.897
1977-10-02,8.5,8.7,10.897,21.201,26.8,,10.12,48.173,127.798,9.128,,14.7,,,23.5,10.48,39.9,271.968,6.46,382.5,387.0,,29.891,,11.2,,35.283,508.627
1977-10-03,7.74,8.02,10.524,18.855,21.7,,10.08,46.212,115.499,7.721,,13.9,,,20.46,9.72,38.5,251.863,6.46,335.9,404.0,,30.257,,10.6,,34.2,448.852
1977-10-04,6.98,7.34,9.806,17.824,18.1,,10.4,44.923,108.672,7.455,,12.7,,,19.06,8.96,36.8,228.419,6.46,285.0,438.0,,31.734,,9.62,,30.683,402.453
1977-10-05,6.32,6.71,9.121,16.801,17.7,,10.32,42.39,102.425,7.189,,12.7,,,17.46,9.34,34.2,212.141,6.46,265.1,307.0,,30.993,,9.42,,28.979,370.874
1977-10-06,6.05,6.42,8.469,15.787,15.5,,8.02,38.701,90.729,6.79,,12.2,,,16.82,8.58,32.5,200.358,6.46,253.7,288.0,,29.891,,8.81,,27.975,340.597
1977-10-07,5.77,6.13,7.552,14.781,14.8,,8.02,35.731,85.259,5.806,,9.44,,,15.6,7.895,30.0,194.603,6.46,246.1,272.0,,28.081,,8.34,,26.33,320.176
1977-10-08,5.22,5.55,7.262,13.783,14.8,,8.02,32.856,87.055,3.955,,4.13,,,14.4,6.98,28.4,188.938,6.82,232.8,302.0,,27.367,,7.78,,23.778,297.617
1977-10-09,4.95,5.26,6.178,13.536,22.9,,8.416,35.148,126.014,8.984,,13.1,,,15.0,6.37,28.8,187.069,6.93,248.0,234.0,,41.816,,9.32,,26.656,286.65
1977-10-10,5.22,5.55,5.441,16.547,44.5,,8.416,62.791,144.251,20.4,,38.7,,,17.46,5.455,37.7,245.347,9.92,291.2,294.0,,133.839,,50.5,,135.075,405.683
1977-10-11,7.36,7.68,7.262,15.787,25.5,,8.218,93.042,183.28,28.45,,38.7,,,31.0,7.895,45.7,366.118,9.63,397.5,382.0,,78.872,,125.0,,348.961,515.907
