,19086,66160000,66231000,MANSO
2013-06-18,139.0,26.4499,118.557,78.0
2013-06-19,117.0,25.9374,118.557,78.0
2013-06-20,117.0,25.9374,118.557,79.0
2013-06-21,117.0,25.428,118.557,75.0
2013-06-22,117.0,24.9217,118.557,75.0
2013-06-23,118.0,24.6697,118.557,75.0
2013-06-24,118.0,23.9185,121.114,67.0
2013-06-25,117.0,23.4216,121.114,67.0
2013-06-26,117.0,22.9279,121.114,75.0
2013-06-27,117.0,95.4254,121.114,74.0
2013-06-28,117.0,47.3852,121.114,66.0
2013-06-29,117.0,30.3888,121.114,75.0
2013-06-30,117.0,28.0054,121.114,75.0
2013-07-01,118.0,28.0054,121.114,75.0
2013-07-02,118.0,22.9279,121.114,67.0
2013-07-03,117.0,22.9279,122.399,75.0
2013-07-04,118.0,22.9279,122.399,75.0
2013-07-05,118.0,22.1934,122.399,75.0
2013-07-06,118.0,21.9502,123.69,76.0
2013-07-07,118.0,21.9502,123.69,84.0
2013-07-08,118.0,21.2255,123.69,76.0
2013-07-09,118.0,20.5082,123.69,67.0
2013-07-10,118.0,19.7985,123.69,59.0
2013-07-11,118.0,19.5637,123.69,51.0
2013-07-12,118.0,19.0965,123.69,51.0
2013-07-13,118.0,18.6328,123.69,51.0
2013-07-14,118.0,18.1726,123.69,51.0
2013-07-15,118.0,17.4889,123.69,51.0
2013-07-16,118.0,17.2628,123.69,51.0
2013-07-17,118.0,17.2628,123.69,51.0
2013-07-18,118.0,17.2628,123.69,59.0
2013-07-19,118.0,17.2628,127.594,67.0
2013-07-20,118.0,17.2628,126.287,75.0
2013-07-21,118.0,17.7159,126.287,83.0
2013-07-22,118.0,19.0965,126.287,76.0
2013-07-23,114.0,22.9279,127.594,68.0
2013-07-24,126.0,21.9502,127.594,61.0
2013-07-25,117.0,21.4662,124.986,46.0
2013-07-26,122.0,21.2255,124.986,38.0
2013-07-27,124.0,20.9855,124.986,37.0
2013-07-28,118.0,20.2708,127.594,37.0
2013-07-29,118.0,20.0342,126.287,36.0
2013-07-30,118.0,19.7985,127.594,43.0
2013-07-31,117.0,19.0965,127.594,46.0
2013-08-01,118.0,18.8642,124.986,46.0
2013-08-02,130.0,18.1726,126.287,47.0
2013-08-03,119.0,18.1726,127.594,47.0
2013-08-04,119.0,17.9438,126.287,48.0
2013-08-05,119.0,17.2628,126.287,45.0
2013-08-06,119.0,17.2628,127.594,45.0
2013-08-07,119.0,17.2628,127.594,45.0
2013-08-08,119.0,17.2628,127.594,45.0
2013-08-09,119.0,17.2628,127.594,45.0
2013-08-10,119.0,17.0375,128.905,45.0
2013-08-11,119.0,16.8132,128.905,45.0
2013-08-12,119.0,16.8132,128.905,45.0
2013-08-13,119.0,16.8132,128.905,46.0
2013-08-14,119.0,16.8132,128.905,46.0
2013-08-15,121.0,16.8132,128.905,46.0
2013-08-16,120.0,16.8132,128.905,48.0
2013-08-17,120.0,16.5898,134.199,48.0
2013-08-18,132.0,16.3673,143.656,46.0
2013-08-19,123.0,16.3673,128.905,45.0
2013-08-20,119.0,16.3673,128.905,44.0
2013-08-21,119.0,16.3673,128.905,41.0
2013-08-22,119.0,16.3673,128.905,40.0
2013-08-23,119.0,16.3673,128.905,41.0
2013-08-24,120.0,16.3673,128.905,42.0
2013-08-25,120.0,15.9251,128.905,42.0
2013-08-26,120.0,15.4865,130.221,42.0
2013-08-27,119.0,15.0518,130.221,41.0
2013-08-28,119.0,14.6208,128.905,41.0
2013-08-29,119.0,14.6208,128.905,40.0
2013-08-30,119.0,14.6208,128.905,40.0
2013-08-31,118.0,14.6208,128.905,40.0
2013-09-01,120.0,14.6208,128.905,41.0
2013-09-02,120.0,14.6208,128.905,42.0
2013-09-03,121.0,15.7053,128.905,43.0
2013-09-04,123.0,16.5898,128.905,52.0
2013-09-05,123.0,15.4865,128.905,62.0
2013-09-06,122.0,15.4865,128.905,70.0
2013-09-07,123.0,15.4865,134.199,71.0
2013-09-08,121.0,15.4865,134.199,71.0
2013-09-09,125.0,15.0518,132.868,62.0
2013-09-10,127.0,15.0518,131.542,53.0
2013-09-11,119.0,15.0518,131.542,44.0
2013-09-12,119.0,15.0518,131.542,43.0
2013-09-13,119.0,14.8358,131.542,41.0
2013-09-14,120.0,14.4067,131.542,41.0
2013-09-15,119.0,14.1936,131.542,50.0
2013-09-16,120.0,14.1936,131.542,50.0
2013-09-17,120.0,14.1936,132.868,50.0
2013-09-18,120.0,13.7704,134.199,50.0
2013-09-19,120.0,13.7704,132.868,50.0
2013-09-20,120.0,13.7704,132.868,50.0
2013-09-21,120.0,13.9815,132.868,50.0
2013-09-22,120.0,13.7704,134.199,50.0
2013-09-23,120.0,13.351,134.199,50.0
2013-09-24,120.0,13.1428,135.536,50.0
2013-09-25,120.0,12.9356,134.199,42.0
2013-09-26,120.0,12.9356,134.199,42.0
2013-09-27,120.0,12.9356,134.199,42.0
2013-09-28,120.0,12.9356,134.199,43.0
2013-09-29,120.0,12.9356,134.199,42.0
2013-09-30,120.0,12.9356,134.199,43.0
2013-10-01,121.0,12.9356,134.199,44.0
2013-10-02,126.0,13.351,142.29,45.0
2013-10-03,130.0,15.2687,145.027,45.0
2013-10-04,130.0,20.5082,146.402,55.0
2013-10-05,130.0,32.8305,146.402,65.0
2013-10-06,130.0,20.0342,145.027,65.0
2013-10-07,130.0,23.4216,145.027,65.0
2013-10-08,130.0,15.0518,146.402,65.0
2013-10-09,130.0,16.8132,146.402,58.0
2013-10-10,130.0,16.3673,146.402,58.0
2013-10-11,130.0,25.428,146.402,76.0
2013-10-12,130.0,33.3808,147.783,93.0
2013-10-13,130.0,41.96,147.783,102.0
2013-10-14,130.0,29.5877,147.783,110.0
2013-10-15,130.0,44.3464,147.783,110.0
2013-10-16,130.0,37.3101,150.558,103.0
2013-10-17,131.0,108.596,149.168,88.0
2013-10-18,131.0,51.515,150.558,80.0
2013-10-19,135.0,58.0986,150.558,72.0
2013-10-20,129.0,23.9185,149.168,64.0
2013-10-21,126.0,21.4662,147.783,56.0
2013-10-22,131.0,19.0965,150.558,54.0
2013-10-23,130.0,24.4185,147.783,54.0
2013-10-24,129.0,22.9279,147.783,54.0
2013-10-25,129.0,20.9855,147.783,54.0
2013-10-26,129.0,25.9374,147.783,61.0
2013-10-27,127.0,21.4662,150.558,69.0
2013-10-28,128.0,20.9855,147.783,77.0
2013-10-29,130.0,28.0054,150.558,86.0
2013-10-30,130.0,23.6696,154.757,94.0
2013-10-31,130.0,36.1739,153.352,93.0
2013-11-01,130.0,32.2829,151.953,101.0
2013-11-02,130.0,36.1739,126.287,110.0
2013-11-03,131.0,24.4185,158.999,125.0
2013-11-04,135.0,28.5299,160.423,141.0
2013-11-05,131.0,24.4185,157.58,157.0
2013-11-06,131.0,199.35,156.166,157.0
2013-11-07,131.0,127.443,154.757,148.0
2013-11-08,131.0,52.3599,154.757,124.0
2013-11-09,130.0,43.1482,156.166,101.0
2013-11-10,131.0,36.1739,156.166,85.0
2013-11-11,131.0,29.0574,154.757,77.0
2013-11-12,130.0,26.4499,157.58,77.0
2013-11-13,131.0,24.4185,156.166,93.0
2013-11-14,131.0,23.9185,156.166,108.0
2013-11-15,130.0,23.4216,157.58,124.0
2013-11-16,131.0,38.4569,156.166,148.0
2013-11-17,131.0,46.1623,166.164,164.0
2013-11-18,131.0,32.2829,157.58,164.0
2013-11-19,130.0,34.4899,157.58,164.0
2013-11-20,131.0,51.2344,158.999,156.0
2013-11-21,130.0,42.5528,158.999,140.0
2013-11-22,131.0,40.782,158.999,132.0
2013-11-23,130.0,51.2344,160.423,140.0
2013-11-24,131.0,41.3697,161.851,148.0
2013-11-25,131.0,51.7962,161.851,156.0
2013-11-26,131.0,110.723,161.851,156.0
2013-11-27,130.0,114.295,161.851,157.0
2013-11-28,130.0,71.971,161.851,141.0
2013-11-29,137.0,62.8197,161.851,125.0
2013-11-30,130.0,43.1482,161.851,110.0
2013-12-01,130.0,49.0061,161.851,102.0
2013-12-02,130.0,46.1623,167.612,101.0
2013-12-03,130.0,33.3808,164.722,109.0
2013-12-04,130.0,30.121,164.722,125.0
2013-12-05,130.0,110.012,164.722,133.0
2013-12-06,130.0,75.7371,164.722,141.0
2013-12-07,130.0,56.9362,166.164,141.0
2013-12-08,130.0,48.4539,169.064,133.0
2013-12-09,130.0,173.479,167.612,117.0
2013-12-10,134.0,86.0636,167.612,110.0
2013-12-11,129.0,53.4929,167.612,110.0
2013-12-12,130.0,46.1623,170.52,109.0
2013-12-13,130.0,37.8822,170.52,118.0
2013-12-14,129.0,46.7726,170.52,126.0
2013-12-15,136.0,159.771,180.847,133.0
2013-12-16,129.0,188.367,171.982,141.0
2013-12-17,130.0,86.0636,170.52,149.0
2013-12-18,130.0,108.596,173.448,165.0
2013-12-19,130.0,110.012,177.874,173.0
2013-12-20,135.0,219.245,185.343,181.0
2013-12-21,130.0,180.049,174.918,187.0
2013-12-22,130.0,151.871,177.874,172.0
2013-12-23,129.0,186.694,177.874,487.0
2013-12-24,129.0,515.514,182.341,606.0
2013-12-25,129.0,628.135,176.394,578.0
2013-12-26,128.0,592.561,176.394,347.0
2013-12-27,128.0,223.647,174.918,319.0
2013-12-28,129.0,173.479,176.394,391.0
2013-12-29,128.0,166.985,176.394,520.0
2013-12-30,128.0,232.53,177.874,434.0
2013-12-31,128.0,270.04,176.394,304.0
2014-01-01,128.0,149.525,176.394,275.0
2014-01-02,128.0,111.434,177.874,243.0
2014-01-03,128.0,122.278,176.394,217.0
2014-01-04,128.0,98.8402,176.394,199.0
2014-01-05,127.0,118.629,176.394,182.0
2014-01-06,128.0,108.596,180.847,173.0
2014-01-07,128.0,94.7469,179.358,173.0
2014-01-08,128.0,100.907,176.394,165.0
2014-01-09,127.0,85.4064,179.358,157.0
2014-01-10,131.0,78.2805,174.918,148.0
2014-01-11,128.0,66.4342,176.394,139.0
2014-01-12,128.0,65.8275,177.874,131.0
2014-01-13,128.0,61.036,182.341,130.0
2014-01-14,128.0,62.2234,182.341,139.0
2014-01-15,128.0,68.8781,183.84,148.0
2014-01-16,128.0,89.3728,183.84,148.0
2014-01-17,128.0,109.303,185.343,148.0
2014-01-18,128.0,117.179,182.341,156.0
2014-01-19,128.0,159.771,186.85,165.0
2014-01-20,128.0,117.179,194.457,174.0
2014-01-21,128.0,158.181,194.457,217.0
2014-01-22,128.0,194.257,191.401,563.0
2014-01-23,127.0,311.184,191.401,562.0
2014-01-24,127.0,256.117,208.433,519.0
2014-01-25,127.0,377.708,205.296,476.0
2014-01-26,127.0,743.639,189.879,432.0
2014-01-27,127.0,704.556,189.879,416.0
2014-01-28,127.0,312.162,185.343,373.0
2014-01-29,127.0,300.489,186.85,319.0
2014-01-30,127.0,207.066,186.85,291.0
2014-01-31,127.0,173.479,185.343,267.0
2014-02-01,127.0,159.771,185.343,250.0
2014-02-02,127.0,180.876,185.343,234.0
2014-02-03,127.0,154.228,185.343,226.0
2014-02-04,127.0,174.296,188.363,209.0
2014-02-05,126.0,254.278,186.85,193.0
2014-02-06,127.0,193.412,186.85,184.0
2014-02-07,126.0,133.426,185.343,176.0
2014-02-08,125.0,125.221,188.363,168.0
2014-02-09,125.0,98.8402,188.363,176.0
2014-02-10,126.0,94.0698,188.363,200.0
2014-02-11,126.0,94.7469,194.457,222.0
2014-02-12,127.0,113.578,185.343,291.0
2014-02-13,125.0,166.178,242.437,410.0
2014-02-14,126.0,382.845,194.457,330.0
2014-02-15,126.0,507.827,186.85,330.0
2014-02-16,126.0,584.26,211.588,371.0
2014-02-17,126.0,258.884,188.363,452.0
2014-02-18,149.0,540.541,273.091,637.0
2014-02-19,185.0,440.075,292.49,673.0
2014-02-20,194.0,529.511,294.279,612.0
2014-02-21,227.0,600.928,317.895,728.0
2014-02-22,278.0,616.15,367.148,737.0
2014-02-23,273.0,745.529,388.777,857.0
2014-02-24,332.0,677.348,423.109,625.0
2014-02-25,364.0,619.561,456.406,574.0
2014-02-26,311.0,641.987,351.711,396.0
2014-02-27,367.0,415.01,443.809,350.0
2014-02-28,366.0,238.811,437.56,326.0
2014-03-01,366.0,289.909,450.091,451.0
2014-03-02,366.0,263.515,431.344,368.0
2014-03-03,366.0,197.648,429.28,340.0
2014-03-04,366.0,162.165,427.219,318.0
2014-03-05,366.0,198.499,437.56,309.0
2014-03-06,366.0,214.871,427.219,298.0
2014-03-07,366.0,330.922,423.109,326.0
2014-03-08,366.0,433.031,425.162,409.0
2014-03-09,366.0,390.752,421.059,534.0
2014-03-10,356.0,380.825,416.971,482.0
2014-03-11,355.0,211.391,416.971,481.0
2014-03-12,366.0,343.951,425.162,451.0
2014-03-13,366.0,362.243,419.013,409.0
2014-03-14,366.0,246.052,414.933,326.0
2014-03-15,308.0,195.103,408.84,322.0
2014-03-16,369.0,184.193,423.109,309.0
2014-03-17,368.0,207.066,416.971,301.0
2014-03-18,332.0,219.245,367.148,288.0
2014-03-19,368.0,158.975,423.109,271.0
2014-03-20,369.0,149.525,427.219,255.0
2014-03-21,369.0,144.096,419.013,237.0
2014-03-22,369.0,159.771,419.013,221.0
2014-03-23,369.0,199.35,416.971,221.0
2014-03-24,369.0,141.788,416.971,226.0
2014-03-25,370.0,129.676,416.971,254.0
2014-03-26,350.0,195.95,421.059,284.0
2014-03-27,303.0,355.095,386.792,307.0
2014-03-28,270.0,424.662,299.668,318.0
2014-03-29,235.0,200.203,297.867,319.0
2014-03-30,260.0,168.601,294.279,306.0
2014-03-31,270.0,193.412,294.279,291.0
2014-04-01,236.0,201.912,264.439,282.0
2014-04-02,235.0,133.426,254.195,269.0
2014-04-03,235.0,124.483,254.195,260.0
2014-04-04,195.0,119.356,255.892,243.0
2014-04-05,177.0,105.78,206.862,225.0
2014-04-06,149.0,104.38,160.423,209.0
2014-04-07,148.0,105.78,160.423,210.0
2014-04-08,154.0,98.8402,169.064,210.0
2014-04-09,199.0,93.3943,226.005,217.0
2014-04-10,225.0,123.011,244.104,216.0
2014-04-11,226.0,152.656,244.104,214.0
2014-04-12,226.0,132.673,242.437,203.0
2014-04-13,226.0,153.441,242.437,197.0
2014-04-14,226.0,147.968,245.775,198.0
2014-04-15,196.0,137.968,206.862,209.0
2014-04-16,192.0,137.968,203.734,211.0
2014-04-17,194.0,102.292,205.296,212.0
2014-04-18,194.0,96.7869,205.296,212.0
2014-04-19,193.0,95.4254,203.734,204.0
2014-04-20,193.0,92.7203,203.734,203.0
2014-04-21,193.0,78.9204,203.734,211.0
2014-04-22,193.0,81.4958,203.734,209.0
2014-04-23,149.0,92.7203,182.341,200.0
2014-04-24,182.0,73.2198,177.874,191.0
2014-04-25,150.0,93.3943,156.166,174.0
2014-04-26,149.0,68.2646,156.166,158.0
2014-04-27,149.0,71.971,156.166,148.0
2014-04-28,149.0,63.4178,156.166,136.0
2014-04-29,132.0,61.036,156.166,125.0
2014-04-30,132.0,56.3578,142.29,121.0
2014-05-01,132.0,54.6333,142.29,117.0
2014-05-02,129.0,53.4929,142.29,107.0
2014-05-03,125.0,51.2344,139.574,107.0
2014-05-04,125.0,50.1164,136.877,105.0
2014-05-05,125.0,48.4539,138.223,104.0
2014-05-06,125.0,47.3852,138.223,105.0
2014-05-07,125.0,47.3852,136.877,113.0
2014-05-08,126.0,59.2682,136.877,113.0
2014-05-09,126.0,61.036,136.877,113.0
2014-05-10,125.0,49.0061,136.877,113.0
2014-05-11,125.0,48.4539,136.877,113.0
2014-05-12,125.0,46.1623,138.223,121.0
2014-05-13,125.0,44.3464,138.223,138.0
2014-05-14,126.0,43.746,139.574,147.0
2014-05-15,126.0,44.9492,139.574,138.0
2014-05-16,126.0,43.1482,139.574,130.0
2014-05-17,125.0,41.3697,139.574,113.0
2014-05-18,125.0,75.7371,139.574,96.0
2014-05-19,125.0,43.1482,139.574,88.0
2014-05-20,125.0,41.3697,139.574,88.0
2014-05-21,125.0,40.782,139.574,104.0
2014-05-22,125.0,38.4569,139.574,121.0
2014-05-23,125.0,73.2198,139.574,139.0
2014-05-24,125.0,134.934,139.574,147.0
2014-05-25,130.0,55.2063,139.574,147.0
2014-05-26,125.0,50.1164,154.757,130.0
2014-05-27,125.0,47.9035,142.29,114.0
2014-05-28,125.0,46.1623,142.29,96.0
2014-05-29,125.0,40.782,142.29,88.0
2014-05-30,125.0,39.6143,142.29,88.0
2014-05-31,125.0,38.4569,142.29,89.0
2014-06-01,125.0,37.3101,140.93,89.0
2014-06-02,125.0,40.782,142.29,90.0
2014-06-03,125.0,38.4569,142.29,90.0
2014-06-04,127.0,36.7407,142.29,90.0
2014-06-05,125.0,36.1739,142.29,90.0
2014-06-06,125.0,35.6098,142.29,90.0
2014-06-07,126.0,34.4899,142.29,90.0
2014-06-08,125.0,33.934,142.29,90.0
2014-06-09,126.0,32.5564,142.29,90.0
2014-06-10,126.0,32.2829,142.29,90.0
2014-06-11,125.0,31.4669,142.29,91.0
2014-06-12,126.0,31.1963,142.29,91.0
2014-06-13,126.0,30.121,143.656,81.0
2014-06-14,126.0,29.5877,143.656,79.0
2014-06-15,117.0,29.0574,135.536,78.0
2014-06-16,118.0,28.7933,135.536,67.0
2014-06-17,118.0,28.2673,135.536,66.0
2014-06-18,117.0,28.0054,135.536,74.0
2014-06-19,117.0,28.0054,135.536,66.0
2014-06-20,118.0,28.0054,136.877,66.0
2014-06-21,118.0,28.0054,136.877,74.0
2014-06-22,118.0,28.0054,136.877,66.0
2014-06-23,117.0,27.2243,136.877,66.0
2014-06-24,118.0,26.9654,136.877,74.0
2014-06-25,118.0,26.9654,136.877,66.0
2014-06-26,118.0,26.7073,138.223,66.0
2014-06-27,118.0,25.9374,138.223,66.0
2014-06-28,118.0,25.9374,138.223,66.0
2014-06-29,118.0,25.9374,139.574,66.0
2014-06-30,118.0,25.9374,139.574,66.0
2014-07-01,118.0,25.428,139.574,66.0
2014-07-02,118.0,25.428,139.574,66.0
2014-07-03,118.0,25.428,139.574,66.0
2014-07-04,118.0,24.9217,139.574,59.0
2014-07-05,118.0,24.4185,139.574,67.0
2014-07-06,118.0,24.1681,139.574,59.0
2014-07-07,118.0,23.9185,139.574,60.0
2014-07-08,118.0,23.9185,139.574,60.0
2014-07-09,118.0,23.9185,139.574,60.0
2014-07-10,118.0,23.9185,139.574,60.0
2014-07-11,118.0,23.9185,139.574,60.0
2014-07-12,118.0,23.9185,139.574,60.0
2014-07-13,118.0,23.4216,139.574,60.0
2014-07-14,118.0,23.4216,142.29,60.0
2014-07-15,118.0,23.1743,142.29,60.0
2014-07-16,118.0,22.9279,142.29,60.0
2014-07-17,118.0,22.4374,140.93,68.0
2014-07-18,118.0,22.4374,140.93,60.0
2014-07-19,118.0,22.4374,142.29,60.0
2014-07-20,118.0,22.4374,143.656,60.0
2014-07-21,118.0,22.1934,143.656,60.0
2014-07-22,118.0,21.9502,143.656,60.0
2014-07-23,118.0,21.9502,143.656,68.0
2014-07-24,118.0,21.9502,143.656,84.0
2014-07-25,118.0,23.4216,145.027,84.0
2014-07-26,118.0,23.1743,145.027,92.0
2014-07-27,118.0,22.9279,145.027,84.0
2014-07-28,118.0,22.6822,145.027,84.0
2014-07-29,118.0,22.4374,143.656,68.0
2014-07-30,118.0,22.4374,143.656,68.0
2014-07-31,119.0,21.9502,143.656,61.0
2014-08-01,119.0,21.9502,143.656,69.0
2014-08-02,119.0,21.7078,143.656,62.0
2014-08-03,119.0,21.2255,143.656,62.0
2014-08-04,120.0,20.9855,143.656,63.0
2014-08-05,120.0,20.9855,143.656,63.0
2014-08-06,120.0,20.7465,146.402,55.0
2014-08-07,120.0,20.5082,147.783,63.0
2014-08-08,120.0,20.0342,147.783,63.0
2014-08-09,120.0,20.0342,147.783,55.0
2014-08-10,120.0,19.7985,147.783,55.0
2014-08-11,120.0,19.5637,147.783,63.0
2014-08-12,120.0,19.5637,147.783,55.0
2014-08-13,120.0,19.3296,147.783,55.0
2014-08-14,120.0,18.8642,149.168,55.0
2014-08-15,120.0,18.1726,147.783,63.0
2014-08-16,120.0,18.4022,149.168,55.0
2014-08-17,120.0,18.6328,149.168,55.0
2014-08-18,120.0,18.6328,149.168,55.0
2014-08-19,120.0,18.6328,149.168,63.0
2014-08-20,120.0,18.1726,149.168,55.0
2014-08-21,120.0,18.1726,150.558,55.0
2014-08-22,120.0,17.9438,150.558,54.0
2014-08-23,119.0,17.7159,149.168,54.0
2014-08-24,119.0,17.7159,149.168,46.0
2014-08-25,119.0,17.7159,149.168,54.0
2014-08-26,119.0,17.4889,149.168,54.0
2014-08-27,119.0,17.2628,149.168,54.0
2014-08-28,119.0,17.2628,149.168,62.0
2014-08-29,119.0,17.2628,149.168,62.0
2014-08-30,119.0,17.2628,149.168,54.0
2014-08-31,119.0,17.2628,149.168,54.0
2014-09-01,119.0,17.2628,150.558,63.0
2014-09-02,119.0,17.2628,150.558,63.0
2014-09-03,119.0,17.2628,150.558,63.0
2014-09-04,119.0,18.1726,150.558,62.0
2014-09-05,119.0,18.1726,150.558,69.0
2014-09-06,119.0,18.6328,150.558,60.0
2014-09-07,119.0,18.1726,150.558,51.0
2014-09-08,119.0,17.7159,150.558,51.0
2014-09-09,118.0,17.2628,150.558,52.0
2014-09-10,128.0,17.2628,156.166,52.0
2014-09-11,120.0,17.2628,154.757,53.0
2014-09-12,119.0,16.8132,154.757,53.0
2014-09-13,126.0,16.3673,169.064,53.0
2014-09-14,119.0,16.3673,154.757,55.0
2014-09-15,129.0,16.3673,167.612,49.0
2014-09-16,129.0,16.8132,167.612,60.0
2014-09-17,133.0,16.3673,167.612,72.0
2014-09-18,136.0,16.1457,171.982,84.0
2014-09-19,138.0,15.9251,185.343,87.0
2014-09-20,144.0,16.5898,185.343,89.0
2014-09-21,144.0,26.4499,189.879,84.0
2014-09-22,144.0,19.3296,189.879,69.0
2014-09-23,151.0,16.8132,194.457,62.0
2014-09-24,153.0,21.4662,194.457,64.0
2014-09-25,153.0,33.3808,194.457,66.0
2014-09-26,153.0,23.1743,194.457,58.0
2014-09-27,153.0,19.7985,194.457,66.0
2014-09-28,152.0,19.0965,194.457,66.0
2014-09-29,153.0,17.9438,194.457,65.0
2014-09-30,153.0,17.2628,194.457,56.0
2014-10-01,153.0,16.8132,194.457,64.0
2014-10-02,153.0,15.9251,195.992,63.0
2014-10-03,153.0,15.9251,197.531,53.0
2014-10-04,153.0,15.9251,197.531,54.0
2014-10-05,153.0,16.3673,197.531,54.0
2014-10-06,154.0,15.9251,197.531,55.0
2014-10-07,154.0,15.9251,197.531,49.0
2014-10-08,158.0,15.9251,203.734,52.0
2014-10-09,166.0,15.0518,203.734,47.0
2014-10-10,170.0,14.6208,224.385,50.0
2014-10-11,170.0,14.6208,224.385,44.0
2014-10-12,170.0,14.1936,235.812,47.0
2014-10-13,171.0,13.7704,247.451,50.0
2014-10-14,178.0,13.7704,242.437,52.0
2014-10-15,182.0,13.7704,242.437,54.0
2014-10-16,171.0,14.1936,237.462,57.0
2014-10-17,171.0,13.7704,239.116,57.0
2014-10-18,172.0,13.7704,237.462,58.0
2014-10-19,162.0,14.6208,239.116,60.0
2014-10-20,181.0,15.4865,239.116,63.0
2014-10-21,182.0,23.4216,239.116,65.0
2014-10-22,183.0,21.4662,240.774,67.0
2014-10-23,183.0,20.9855,239.116,92.0
2014-10-24,183.0,20.9855,240.774,131.0
2014-10-25,181.0,36.7407,247.451,171.0
2014-10-26,183.0,44.3464,240.774,210.0
2014-10-27,183.0,65.8275,245.775,226.0
2014-10-28,183.0,35.0485,242.437,211.0
2014-10-29,184.0,33.3808,245.775,179.0
2014-10-30,172.0,22.4374,242.437,147.0
2014-10-31,172.0,20.5082,237.462,115.0
2014-11-01,172.0,26.4499,239.116,114.0
2014-11-02,172.0,39.0343,239.116,122.0
2014-11-03,172.0,41.3697,240.774,113.0
2014-11-04,172.0,27.4839,242.437,107.0
2014-11-05,183.0,23.1743,242.437,99.0
2014-11-06,180.0,23.1743,262.721,84.0
2014-11-07,183.0,21.9502,242.437,69.0
2014-11-08,188.0,19.0965,242.437,69.0
2014-11-09,184.0,20.5082,242.437,68.0
2014-11-10,184.0,25.428,242.437,68.0
2014-11-11,184.0,20.9855,242.437,75.0
2014-11-12,185.0,17.7159,245.775,91.0
2014-11-13,185.0,25.1745,261.008,99.0
2014-11-14,184.0,43.1482,249.13,99.0
2014-11-15,184.0,43.746,249.13,99.0
2014-11-16,184.0,24.4185,245.775,91.0
2014-11-17,184.0,20.5082,245.775,83.0
2014-11-18,184.0,21.2255,245.775,115.0
2014-11-19,184.0,20.5082,245.775,164.0
2014-11-20,176.0,20.9855,247.451,204.0
2014-11-21,185.0,20.9855,267.887,236.0
2014-11-22,177.0,155.806,441.722,252.0
2014-11-23,185.0,134.179,441.722,227.0
2014-11-24,177.0,152.263,452.192,189.0
2014-11-25,185.0,251.527,261.008,424.0
2014-11-26,185.0,113.578,252.503,345.0
2014-11-27,185.0,119.356,250.814,279.0
2014-11-28,185.0,117.179,250.814,266.0
2014-11-29,177.0,78.9204,249.13,242.0
2014-11-30,177.0,62.2234,247.451,235.0
2014-12-01,177.0,51.2344,255.892,240.0
2014-12-02,185.0,216.617,477.694,227.0
2014-12-03,184.0,455.792,278.332,898.0
2014-12-04,184.0,298.556,255.892,622.0
2014-12-05,192.0,221.883,262.721,440.0
2014-12-06,178.0,223.647,255.892,377.0
2014-12-07,182.0,287.998,259.298,401.0
2014-12-08,182.0,241.519,255.892,488.0
2014-12-09,182.0,235.215,281.847,488.0
2014-12-10,182.0,300.489,259.298,401.0
2014-12-11,181.0,185.026,267.887,444.0
2014-12-12,181.0,276.615,262.721,444.0
2014-12-13,181.0,321.006,545.968,400.0
2014-12-14,181.0,378.746,267.887,1007.0
2014-12-15,180.0,331.919,252.503,573.0
2014-12-16,180.0,223.647,249.13,356.0
2014-12-17,180.0,131.172,252.503,356.0
2014-12-18,180.0,207.928,261.008,346.0
2014-12-19,176.0,198.499,244.104,339.0
2014-12-20,172.0,333.915,245.775,342.0
2014-12-21,191.0,376.671,252.503,325.0
2014-12-22,195.0,166.178,257.593,321.0
2014-12-23,190.0,168.601,255.892,315.0
2014-12-24,199.0,344.959,262.721,445.0
2014-12-25,213.0,331.919,281.847,500.0
2014-12-26,240.0,211.391,321.589,360.0
2014-12-27,262.0,353.06,334.643,282.0
2014-12-28,278.0,180.876,310.556,243.0
2014-12-29,297.0,139.492,285.378,189.0
2014-12-30,309.0,119.356,287.15,168.78
2014-12-31,331.0,111.434,283.611,142.99
2015-01-01,345.0,104.555,252.688,122.27
2015-01-02,320.0,89.9559,252.688,110.89
2015-01-03,286.0,100.734,372.229,104.02
2015-01-04,307.0,84.8052,365.973,111.43
2015-01-05,311.0,93.929,365.973,117.18
2015-01-06,312.0,88.874,365.973,114.92
2015-01-07,311.0,81.8465,365.973,118.91
2015-01-08,318.0,67.2458,376.005,122.31
2015-01-09,327.0,65.6256,388.708,116.84
2015-01-10,328.0,66.6875,388.708,111.57
2015-01-11,328.0,96.0487,388.708,113.56
2015-01-12,328.0,91.0139,390.48,113.96
2015-01-13,328.0,68.8525,389.527,114.15
2015-01-14,329.0,69.0318,392.39,114.55
2015-01-15,329.0,74.0298,390.48,115.14
2015-01-16,330.0,86.2556,388.708,115.74
2015-01-17,331.0,64.3433,396.219,116.53
2015-01-18,331.0,64.7196,401.988,115.93
2015-01-19,333.0,65.3735,386.153,115.53
2015-01-20,326.0,56.3337,396.219,115.12
2015-01-21,328.0,58.4147,378.531,118.48
2015-01-22,329.0,50.8143,377.267,121.43
2015-01-23,329.0,48.4998,378.531,125.79
2015-01-24,329.0,53.8722,400.062,129.94
2015-01-25,329.0,72.2306,381.065,133.9
2015-01-26,330.0,75.7371,381.065,136.0
2015-01-27,330.0,75.7635,381.065,134.9
2015-01-28,300.0,82.9015,331.782,137.71
