,49330000,49340080,49370000,49660000,49705000,49740000,49775000
1996-04-29,1596.54,1604.0,1507.16,1814.41,1898.82,,
1996-04-30,1614.65,1600.0,1515.2,1775.93,1916.99,,
1996-05-01,1540.54,1552.0,1616.59,1723.05,1778.72,,
1996-05-02,1599.06,1773.0,1602.22,1687.03,1703.76,,
1996-05-03,1814.61,1835.0,1833.2,1768.8,1712.0,,
1996-05-04,1535.73,1542.0,1689.55,1843.66,1838.24,,
1996-05-05,1455.29,1500.0,1538.42,1660.35,1829.67,,
1996-05-06,1507.03,1499.0,1510.54,1539.54,1622.55,,
1996-05-07,1709.86,1780.0,1580.79,1547.97,1582.77,,
1996-05-08,1777.51,1839.0,1771.91,1714.0,1654.77,,
1996-05-09,2087.77,2144.0,1927.34,1881.87,1795.61,,
1996-05-10,1704.72,1748.0,1840.94,2164.21,2005.27,,
1996-05-11,1648.85,1575.0,1802.41,2143.17,2070.62,,
1996-05-12,1488.09,1520.0,1623.81,1979.69,2023.32,,
1996-05-13,1459.95,1502.0,1531.43,1704.98,1812.6,,
1996-05-14,1391.05,1419.0,1496.7,1564.92,1662.88,,
1996-05-15,1413.78,1533.0,1442.08,1489.61,1582.77,,
1996-05-16,1594.13,1654.0,1602.22,1522.78,1535.74,,
1996-05-17,1782.78,1917.0,1674.81,1625.21,1630.58,,
1996-05-18,1751.3,1753.0,1817.77,1843.66,1728.55,,
1996-05-19,1492.81,1432.0,1652.84,1815.34,1687.34,,
1996-05-20,1530.92,1652.0,1462.43,1531.14,1662.88,,
1996-05-21,1962.19,2088.0,1771.91,1581.99,1551.33,,
1996-05-22,1684.27,1703.0,1879.94,1969.76,1795.61,,
1996-05-23,1841.4,1834.0,1771.91,1843.66,1838.24,,
1996-05-24,1746.09,1736.0,1779.51,1862.7,1804.1,,
1996-05-25,1643.83,1652.0,1667.47,1750.4,1761.91,,
1996-05-26,1306.71,1358.0,1496.7,1625.21,1679.17,,
1996-05-27,1574.51,1772.0,1469.25,1408.82,1520.23,,
1996-05-28,1841.4,1864.0,1817.77,1660.35,1543.52,,
1996-05-29,1483.37,1574.0,1719.25,1834.19,1761.91,,
1996-05-30,1535.73,1574.0,1566.6,1625.21,1720.26,,
1996-05-31,1526.12,1573.0,1559.53,1573.44,1638.62,,
1996-06-01,1485.55,1532.0,1459.19,1575.15,1533.44,,
1996-06-02,1446.51,1431.0,1403.84,1539.27,1493.89,,
1996-06-03,1520.65,1539.0,1356.93,1489.73,1416.86,,
1996-06-04,1489.91,1515.0,1341.41,1510.87,1404.29,,
1996-06-05,1730.01,1662.0,1580.0,1560.75,1455.04,,
1996-06-06,1378.33,1360.0,1364.72,1640.76,1656.24,,
1996-06-07,1637.42,1641.0,1372.52,1489.73,1429.51,,
1996-06-08,1450.82,1430.0,1419.59,1532.15,1493.89,,
1996-06-09,1353.16,1369.0,1295.16,1475.72,1391.78,,
1996-06-10,1446.51,1500.0,1302.84,1406.65,1247.51,,
1996-06-11,1569.56,1577.0,1427.48,1475.72,1247.51,,
1996-06-12,1641.99,1773.0,1467.15,1532.15,1404.29,,
1996-06-13,1734.7,1721.0,1653.91,1662.92,1507.0,,
1996-06-14,1664.95,1654.0,1612.72,1715.2,1712.86,,
1996-06-15,1574.04,1613.0,1435.39,1829.91,1770.75,,
1996-06-16,1734.7,2243.0,1720.47,2078.56,2104.45,,
1996-06-17,1692.69,1721.0,1695.41,2012.9,2123.77,,
1996-06-18,1678.79,1654.0,1653.91,1900.49,2009.41,,
1996-06-19,1678.79,1661.0,1555.6,1798.97,1907.9,,
1996-06-20,1569.56,1546.0,1547.5,1822.15,1880.76,,
1996-06-21,1596.54,1611.0,1459.19,1707.68,1785.43,,
1996-06-22,1651.16,1602.0,1539.4,1685.23,1628.4,,
1996-06-23,1425.04,1388.0,1395.99,1662.92,1628.4,,
1996-06-24,1344.82,1356.0,1264.62,1517.94,1455.04,,
1996-06-25,1551.69,1626.0,1341.41,1420.33,1259.14,,
1996-06-26,1715.97,1618.0,1547.5,1582.38,1354.73,,
1996-06-27,1805.81,1882.0,1507.16,1640.76,1573.67,,
1996-06-28,1614.65,1557.0,1670.47,1783.59,1656.24,,
1996-06-29,1489.91,1476.0,1411.71,1655.52,1712.86,,
1996-06-30,1348.99,1341.0,1295.16,1532.15,1455.04,,
1996-07-01,1404.66,1524.0,1428.61,1377.34,1481.85,,
1996-07-02,1555.04,1597.0,1580.79,1473.22,1489.49,,
1996-07-03,1559.9,1600.0,1595.06,1625.21,1606.57,,
1996-07-04,1569.63,1596.0,1595.06,1633.95,1654.77,,
1996-07-05,1564.76,1639.0,1595.06,1651.52,1646.69,,
1996-07-06,1502.28,1466.0,1623.81,1687.03,1654.77,,
1996-07-07,1488.09,1476.0,1455.63,1564.92,1646.69,,
1996-07-08,1559.9,1568.0,1566.6,1556.43,1535.74,,
1996-07-09,1638.82,1669.0,1609.39,1590.57,1574.87,,
1996-07-10,1483.37,1599.0,1602.22,1678.11,1630.58,,
1996-07-11,1638.82,1672.0,1645.56,1642.72,1630.58,,
1996-07-12,1663.98,1676.0,1660.15,1695.99,1654.77,,
1996-07-13,1432.14,1489.0,1573.68,1687.03,1671.02,,
1996-07-14,1298.02,1378.0,1442.08,1531.14,1590.68,,
1996-07-15,1413.78,1529.0,1435.34,1416.77,1466.65,,
1996-07-16,1540.54,1600.0,1573.68,1506.13,1466.65,,
1996-07-17,1767.0,1782.0,1704.36,1625.21,1582.77,,
1996-07-18,1694.48,1569.0,1734.2,1815.34,1736.85,,
1996-07-19,1478.67,1538.0,1531.43,1723.05,1770.3,,
1996-07-20,1521.34,1469.0,1602.22,1625.21,1622.55,,
1996-07-21,1511.79,1482.0,1496.7,1573.44,1606.57,,
1996-07-22,1413.78,1467.0,1435.34,1514.44,1535.74,,
1996-07-23,1469.29,1644.0,1496.7,1506.13,1504.82,,
1996-07-24,1545.37,1479.0,1825.48,1704.98,1582.77,,
1996-07-25,1516.56,1591.0,1531.43,1651.52,1687.34,,
1996-07-26,1684.27,1677.0,1674.81,1669.21,1622.55,,
1996-07-27,1306.71,1466.0,1503.61,1704.98,1687.34,,
1996-07-28,1242.42,1342.0,1428.61,1547.97,1590.68,,
1996-07-29,1311.07,1462.0,1382.0,1416.77,1489.49,,
1996-07-30,1446.0,1582.0,1517.48,1481.4,1474.24,,
1996-07-31,1455.29,1561.0,1559.53,1607.83,1551.33,,
1996-08-01,1619.19,1618.0,1523.25,1655.52,1573.67,,
1996-08-02,1637.42,1672.0,1531.32,1685.23,1642.28,,
1996-08-03,1463.8,1515.0,1499.13,1715.2,1670.27,,
1996-08-04,1336.5,1387.0,1380.33,1662.92,1670.27,,
1996-08-05,1468.14,1549.0,1427.48,1692.7,1684.39,,
1996-08-06,1538.35,1547.0,1531.32,1768.28,1800.18,,
1996-08-07,1574.04,1588.0,1523.25,1760.65,1844.93,,
1996-08-08,1614.65,1639.0,1539.4,1730.29,1756.16,,
1996-08-09,1556.15,1604.0,1531.32,1730.29,1741.64,,
1996-08-10,1503.05,1553.0,1475.13,1737.85,1727.21,,
1996-08-11,1336.5,1417.0,1403.84,1685.23,1656.24,,
1996-08-12,1583.02,1653.0,1443.31,1567.95,1493.89,,
1996-08-13,1614.65,1667.0,1580.0,1677.78,1520.18,,
1996-08-14,1610.11,1661.0,1547.5,1707.68,1670.27,,
1996-08-15,1610.11,1684.0,1580.0,1722.74,1684.39,,
1996-08-16,1592.03,1638.0,1555.6,1730.29,1698.58,,
1996-08-17,1511.84,1560.0,1507.16,1700.18,1656.24,,
1996-08-18,1403.72,1489.0,1411.71,1640.76,1587.24,,
1996-08-19,1525.07,1578.0,1443.31,1589.62,1467.91,,
1996-08-20,1569.56,1610.0,1475.13,1596.88,1442.24,,
1996-08-21,1569.56,1636.0,1483.11,1640.76,1507.0,,
1996-08-22,1583.02,1612.0,1515.2,1670.34,1546.77,,
1996-08-23,1529.49,1605.0,1523.25,1670.34,1560.18,,
1996-08-24,1437.9,1526.0,1459.19,1655.52,1560.18,,
1996-08-25,1361.53,1438.0,1388.15,1589.62,1493.89,,
1996-08-26,1494.29,1569.0,1395.99,1539.27,1404.29,,
1996-08-27,1632.86,1656.0,1523.25,1618.74,1467.91,,
1996-08-28,1601.06,1635.0,1547.5,1715.2,1642.28,,
1996-08-29,1619.19,1618.0,1531.32,1715.2,1712.86,,
1996-08-30,1641.99,1683.0,1563.72,1692.7,1656.24,,
1996-08-31,1399.47,1459.0,1467.15,1707.68,1656.24,,
1996-09-01,1259.37,1424.0,1455.63,1573.44,1622.55,,
1996-09-02,1599.06,1692.0,1559.53,1473.22,1543.52,,
1996-09-03,1674.11,1715.0,1704.36,1678.11,1574.87,,
1996-09-04,1628.82,1684.0,1674.81,1741.26,1695.54,,
1996-09-05,1674.11,1680.0,1682.17,1723.05,1687.34,,
1996-09-06,1704.72,1741.0,1719.25,1732.14,1687.34,,
1996-09-07,1418.36,1548.0,1623.81,1750.4,1712.0,,
1996-09-08,1341.82,1516.0,1531.43,1616.5,1638.62,,
1996-09-09,1574.51,1661.0,1595.06,1539.54,1551.33,,
1996-09-10,1643.83,1697.0,1682.17,1660.35,1590.68,,
1996-09-11,1643.83,1689.0,1689.55,1723.05,1662.88,,
1996-09-12,1699.6,1711.0,1704.36,1732.14,1695.54,,
1996-09-13,1740.88,1751.0,1734.2,1750.4,1703.76,,
1996-09-14,1628.82,1699.0,1711.79,1768.8,1728.55,,
1996-09-15,1395.58,1545.0,1616.59,1741.26,1720.26,,
1996-09-16,1658.93,1736.0,1660.15,1625.21,1638.62,,
1996-09-17,1689.37,1771.0,1741.71,1723.05,1662.88,,
1996-09-18,1633.81,1697.0,1719.25,1778.04,1728.55,,
1996-09-19,1658.93,1725.0,1704.36,1741.26,1703.76,,
1996-09-20,1694.48,1711.0,1719.25,1741.26,1703.76,,
1996-09-21,1473.98,1688.0,1704.36,1759.58,1703.76,,
1996-09-22,1404.66,1549.0,1616.59,1714.0,1695.54,,
1996-09-23,1618.86,1680.0,1638.29,1616.5,1630.58,,
1996-09-24,1658.93,1713.0,1667.47,1695.99,1622.55,,
1996-09-25,1663.98,1684.0,1719.25,1723.05,1679.17,,
1996-09-26,1772.25,1783.0,1741.71,1723.05,1695.54,,
1996-09-27,1767.0,1790.0,1764.33,1787.32,1745.18,,
1996-09-28,1767.0,1786.0,1741.71,1815.34,1770.3,,
1996-09-29,1400.11,1551.0,1704.36,1815.34,1770.3,,
1996-09-30,1608.94,1664.0,1631.04,1633.95,1662.88,,
1996-10-01,1888.02,1902.0,1629.16,1670.34,1533.44,,
1996-10-02,1829.81,1797.0,1804.81,1845.48,1712.86,,
1996-10-03,1525.07,1591.0,1755.41,1845.48,1862.79,,
1996-10-04,1592.03,1749.0,1792.93,1662.92,1628.4,,
1996-10-05,1748.82,1765.0,1845.82,1730.29,1614.6,,
1996-10-06,1556.15,1721.0,1853.41,1760.65,1684.39,,
1996-10-07,1507.44,1544.0,1681.0,1722.74,1684.39,,
1996-10-08,1791.48,1768.0,1808.0,1633.41,1520.18,,
1996-10-09,1412.23,1598.0,1703.23,1715.2,1614.6,,
1996-10-10,1786.71,1826.0,1952.8,1670.34,1546.77,,
1996-10-11,1748.82,1785.0,1853.41,1783.59,1727.21,,
1996-10-12,1796.25,1778.0,1868.61,1775.93,1770.75,,
1996-10-13,1753.53,1755.0,1861.0,1783.59,1756.16,,
1996-10-14,1683.42,1763.0,1853.41,1753.03,1741.64,,
1996-10-15,1725.32,1768.0,1853.41,1768.28,1741.64,,
1996-10-16,1772.46,1705.0,1815.55,1775.93,1741.64,,
1996-10-17,1781.96,1787.0,1853.41,1730.29,1684.39,,
1996-10-18,1772.46,1776.0,1868.61,1768.28,1712.86,,
1996-10-19,1772.46,1702.0,1861.0,1775.93,1741.64,,
1996-10-20,1767.72,1762.0,1838.24,1722.74,1670.27,,
1996-10-21,1758.25,1757.0,1823.11,1760.65,1698.58,,
1996-10-22,1810.59,1792.0,1861.0,1760.65,1712.86,,
1996-10-23,1805.81,1786.0,1868.61,1791.27,1770.75,,
1996-10-24,1753.53,1784.0,1868.61,1791.27,1770.75,,
1996-10-25,1810.59,1789.0,1868.61,1791.27,1785.43,,
1996-10-26,1791.48,1709.0,1868.61,1791.27,1785.43,,
1996-10-27,1791.48,1766.0,1853.41,1737.85,1712.86,,
1996-10-28,1796.25,1951.0,1868.61,1775.93,1727.21,,
1996-10-29,1796.25,1786.0,1868.61,1791.27,1770.75,,
1996-10-30,1748.82,1745.0,1861.0,1783.59,1770.75,,
1996-10-31,1801.02,1790.0,1868.61,1760.65,1727.21,,
1996-11-01,1777.51,1791.0,1779.51,1815.34,1745.18,,
1996-11-02,1756.52,1787.0,1771.91,1815.34,1761.91,,
1996-11-03,1868.44,1862.0,1840.94,1824.75,1761.91,,
1996-11-04,1761.75,1837.0,1802.41,1901.17,1795.61,,
1996-11-05,2035.81,1897.0,1975.41,1901.17,1787.15,,
1996-11-06,1740.88,1924.0,1817.77,1940.16,1864.09,,
1996-11-07,1793.35,1784.0,1879.94,1910.87,1821.13,,
1996-11-08,1756.52,1757.0,1764.33,1881.87,1838.24,,
1996-11-09,1809.28,1795.0,1864.29,1881.87,1795.61,,
1996-11-10,1373.02,1528.0,1903.56,1881.87,1838.24,,
1996-11-11,1694.48,1812.0,1734.2,1678.11,1687.34,,
1996-11-12,1788.06,1798.0,1787.12,1787.32,1703.76,,
1996-11-13,2047.29,2059.0,1764.33,1853.16,1761.91,,
1996-11-14,1793.35,1827.0,1848.71,2050.15,1898.85,,
1996-11-15,1846.79,1863.0,1903.56,1920.6,1864.09,,
1996-11-16,1788.06,1795.0,1802.41,1881.87,1829.67,,
1996-11-17,1772.25,1780.0,1779.51,1891.5,1795.61,,
1996-11-18,1793.35,1805.0,1787.12,1853.16,1787.15,,
1996-11-19,1798.65,1804.0,1794.76,1853.16,1778.72,,
1996-11-20,1793.35,1798.0,1794.76,1843.66,1787.15,,
1996-11-21,1772.25,1800.0,1802.41,1862.7,1795.61,,
1996-11-22,1756.52,1800.0,1787.12,1862.7,1795.61,,
1996-11-23,1756.52,1802.0,1802.41,1843.66,1787.15,,
1996-11-24,1720.16,1718.0,1810.08,1824.75,1778.72,,
1996-11-25,1798.65,1796.0,1771.91,1778.04,1728.55,,
1996-11-26,1798.65,1767.0,1779.51,1881.87,1795.61,,
1996-11-27,1798.65,1794.0,1802.41,1843.66,1787.15,,
1996-11-28,1825.3,1800.0,1817.77,1862.7,1787.15,,
1996-11-29,1873.88,1797.0,1833.2,1881.87,1795.61,,
1996-11-30,1694.48,1749.0,1802.41,1901.17,1821.13,,
1996-12-01,1442.2,1520.0,1770.39,1775.93,1815.02,,
1996-12-02,1574.04,1619.0,1688.4,1618.74,1533.44,,
1996-12-03,1810.59,1808.0,1876.22,1685.23,1493.89,,
1996-12-04,1824.99,1800.0,1899.11,1791.27,1712.86,,
1996-12-05,1820.19,1799.0,1891.47,1814.41,1785.43,,
1996-12-06,1815.39,1786.0,1891.47,1798.97,1800.18,,
1996-12-07,1632.86,1564.0,1815.55,1798.97,1785.43,,
1996-12-08,1623.74,1636.0,1681.0,1677.78,1656.24,,
1996-12-09,1692.69,1706.0,1792.93,1662.92,1533.44,,
1996-12-10,1605.58,1685.0,1800.46,1685.23,1600.88,,
1996-12-11,1632.86,1698.0,1815.55,1730.29,1628.4,,
1996-12-12,1619.19,1695.0,1808.0,1737.85,1656.24,,
1996-12-13,1805.81,1792.0,1853.41,1737.85,1670.27,,
1996-12-14,1720.64,1665.0,1815.55,1783.59,1741.64,,
1996-12-15,1592.03,1563.0,1747.93,1722.74,1684.39,,
1996-12-16,1692.69,1714.0,1710.66,1633.41,1560.18,,
1996-12-17,1815.39,1784.0,1868.61,1359.27,1546.77,,
1996-12-18,1824.99,1813.0,1883.84,1798.97,1727.21,,
1996-12-19,1858.8,1841.0,1960.5,1829.91,1785.43,,
1996-12-20,1820.19,1854.0,1952.8,1868.96,1862.79,,
1996-12-21,1762.98,1730.0,1922.07,1868.96,1880.76,,
1996-12-22,1353.16,1468.0,1629.42,1760.65,1815.02,,
1996-12-23,1715.97,1829.0,1800.46,1596.88,1480.87,,
1996-12-24,1646.57,1671.0,1838.24,1753.03,1614.6,,
1996-12-25,1425.04,1431.0,1681.0,1722.74,1670.27,,
1996-12-26,1655.75,1738.0,1673.6,1567.95,1455.04,,
1996-12-27,1786.71,1768.0,1861.0,1670.34,1467.91,,
1996-12-28,1637.42,1624.0,1800.46,1768.28,1670.27,,
1996-12-29,1382.54,1480.0,1622.09,1685.23,1628.4,,
1996-12-30,1637.42,1727.0,1733.0,1567.95,1416.86,,
1996-12-31,1605.58,1580.0,1770.39,1700.18,1493.89,,
1997-01-01,1204.81,1356.0,1455.63,1651.52,1630.58,,
1997-01-02,1545.37,1690.0,1573.68,1473.22,1474.24,,
1997-01-03,1653.88,1659.0,1674.81,1625.21,1520.23,,
1997-01-04,1521.34,1600.0,1638.29,1704.98,1614.55,,
1997-01-05,1436.75,1557.0,1609.39,1633.95,1622.55,,
1997-01-06,1623.84,1716.0,1645.56,1581.99,1574.87,,
1997-01-07,1725.33,1794.0,1749.23,1732.14,1622.55,,
1997-01-08,1679.19,1709.0,1726.71,1787.32,1712.0,,
1997-01-09,1628.82,1691.0,1719.25,1768.8,1720.26,,
1997-01-10,1608.94,1702.0,1711.79,1768.8,1720.26,,
1997-01-11,1516.56,1580.0,1652.84,1750.4,1703.76,,
1997-01-12,1446.0,1583.0,1573.68,1669.21,1654.77,,
1997-01-13,1579.4,1647.0,1623.81,1607.83,1590.68,,
1997-01-14,1618.86,1711.0,1689.55,1660.35,1614.55,,
1997-01-15,1594.13,1639.0,1689.55,1741.26,1671.02,,
1997-01-16,1564.76,1653.0,1609.39,1695.99,1662.88,,
1997-01-17,1725.33,1771.0,1741.71,1695.99,1622.55,,
1997-01-18,1618.86,1668.0,1704.36,1787.32,1695.54,,
1997-01-19,1395.58,1396.0,1602.22,1723.05,1695.54,,
1997-01-20,1725.33,1916.0,1552.47,1514.44,1574.87,,
1997-01-21,1793.35,1788.0,1919.4,1787.32,1606.57,,
1997-01-22,1725.33,1767.0,1787.12,1910.87,1821.13,,
1997-01-23,1720.16,1719.0,1756.77,1853.16,1804.1,,
1997-01-24,1633.81,1687.0,1726.71,1824.75,1787.15,,
1997-01-25,1432.14,1525.0,1645.56,1824.75,1761.91,,
1997-01-26,1341.82,1426.0,1510.54,1741.26,1736.85,,
1997-01-27,1530.92,1623.0,1531.43,1564.92,1582.77,,
1997-01-28,1674.11,1722.0,1682.17,1642.72,1567.0,,
1997-01-29,1658.93,1709.0,1704.36,1741.26,1662.88,,
1997-01-30,1599.06,1683.0,1711.79,1759.58,1695.54,,
1997-01-31,1648.85,1744.0,1726.71,1759.58,1703.76,,
1997-02-01,1556.15,1567.0,1808.0,1760.65,1670.27,,
1997-02-02,1365.72,1435.0,1815.55,1640.76,1642.28,,
1997-02-03,1610.11,1664.0,1666.22,1539.27,1379.36,,
1997-02-04,1692.69,1719.0,1815.55,1618.74,1429.51,,
1997-02-05,1678.79,1694.0,1808.0,1722.74,1628.4,,
1997-02-06,1715.97,1751.0,1808.0,1737.85,1684.39,,
1997-02-07,1697.33,1761.0,1838.24,1768.28,1741.64,,
1997-02-08,1556.15,1622.0,1792.93,1768.28,1741.64,,
1997-02-09,1395.23,1452.0,1651.47,1692.7,1670.27,,
1997-02-10,1610.11,1640.0,1622.09,1567.95,1467.91,,
1997-02-11,1844.28,1878.0,1853.41,1633.41,1429.51,,
1997-02-12,1971.95,2003.0,1999.13,1814.41,1712.86,,
1997-02-13,2119.1,2140.0,2131.95,1964.34,1926.12,,
1997-02-14,2119.1,2126.0,2211.12,2095.14,2066.12,,
1997-02-15,1844.28,1823.0,2053.54,2111.78,2133.47,,
1997-02-16,1810.59,1875.0,1914.41,1924.31,2000.05,,
1997-02-17,2083.12,2151.0,2100.49,1892.59,1889.78,,
1997-02-18,2134.6,2111.0,2219.08,2078.56,2028.21,,
1997-02-19,1976.94,1985.0,2108.34,2111.78,2143.2,,
1997-02-20,1739.4,1819.0,1922.07,1988.54,2066.12,,
1997-02-21,1791.48,1825.0,1891.47,1853.29,1907.9,,
1997-02-22,1578.53,1615.0,1815.55,1845.48,1853.85,,
1997-02-23,1481.18,1558.0,1703.23,1715.2,1698.58,,
1997-02-24,1641.99,1757.0,1733.0,1648.13,1533.44,,
1997-02-25,1781.96,1827.0,1883.84,1730.29,1573.67,,
1997-02-26,1767.72,1761.0,1929.74,1806.68,1756.16,,
1997-02-27,1767.72,1772.0,1876.22,1806.68,1829.94,,
1997-02-28,1748.82,1793.0,1861.0,1798.97,1785.43,,
1997-03-01,1709.86,1777.0,1756.77,1853.16,1778.72,,
1997-03-02,1436.75,1567.0,1652.84,1805.97,1778.72,,
1997-03-03,1663.98,1711.0,1667.47,1704.98,1671.02,,
1997-03-04,1589.21,1661.0,1674.81,1732.14,1646.69,,
1997-03-05,1684.27,1751.0,1734.2,1750.4,1671.02,,
1997-03-06,1306.71,1581.0,1638.29,1778.04,1712.0,,
1997-03-07,1704.72,1922.0,1887.79,1732.14,1662.88,,
1997-03-08,1782.78,1775.0,1802.41,1920.6,1829.67,,
1997-03-09,1550.2,1672.0,1719.25,1853.16,1829.67,,
1997-03-10,1767.0,1796.0,1741.71,1750.4,1753.53,,
1997-03-11,1574.51,1680.0,1749.23,1805.97,1745.18,,
1997-03-12,1772.25,1792.0,1749.23,1759.58,1745.18,,
1997-03-13,1746.09,1832.0,1787.12,1815.34,1761.91,,
1997-03-14,1830.66,1846.0,1887.79,1881.87,1787.15,,
1997-03-15,1788.06,1798.0,1833.2,1910.87,1838.24,,
1997-03-16,1603.99,1686.0,1895.67,1862.7,1804.1,,
1997-03-17,1751.3,1783.0,1756.77,1768.8,1736.85,,
1997-03-18,1777.51,1806.0,1787.12,1815.34,1736.85,,
1997-03-19,1782.78,1787.0,1864.29,1901.17,1795.61,,
1997-03-20,1782.78,1798.0,1810.08,1950.0,1864.09,,
1997-03-21,1782.78,1973.0,1802.41,1959.86,1855.45,,
1997-03-22,1841.4,1799.0,1935.31,2029.85,1925.16,,
1997-03-23,1746.09,1757.0,1771.91,1989.66,1951.66,,
1997-03-24,1777.51,1800.0,1802.41,1920.6,1872.74,,
1997-03-25,1730.5,1800.0,1794.76,1920.6,1864.09,,
1997-03-26,1803.96,1787.0,1872.1,2185.39,1960.54,,
1997-03-27,1990.31,1778.0,2165.89,2249.77,2122.86,,
1997-03-28,1643.83,1676.0,1911.47,2485.03,2305.83,,
1997-03-29,1579.4,1627.0,1704.36,1999.65,2050.56,,
1997-03-30,1413.78,1428.0,1616.59,1778.04,1795.61,,
1997-03-31,1502.28,1823.0,1455.63,1607.83,1614.55,,
1997-04-01,1892.91,2099.0,2108.34,1791.27,1467.91,,
1997-04-02,2119.1,2045.0,2339.37,2117.4,2009.41,,
1997-04-03,1805.81,1778.0,1945.1,2095.14,2182.38,,
1997-04-04,1796.25,1787.0,1876.22,1876.82,1972.13,,
1997-04-05,1796.25,1789.0,1945.1,1822.15,1871.76,,
1997-04-06,1605.58,1598.0,1770.39,1814.41,1853.85,,
1997-04-07,1772.46,1780.0,1823.11,1685.23,1712.86,,
1997-04-08,1678.79,1841.0,1861.0,1768.28,1770.75,,
1997-04-09,2027.18,1932.0,2116.2,1876.82,1844.93,,
1997-04-10,1758.25,1757.0,1899.11,1948.28,1990.72,,
1997-04-11,1824.99,1793.0,1883.84,1868.96,1926.12,,
1997-04-12,1706.64,1709.0,1845.82,1837.69,1880.76,,
1997-04-13,1565.08,1639.0,1762.9,1768.28,1800.18,,
1997-04-14,1605.58,1645.0,1733.0,1715.2,1642.28,,
1997-04-15,1623.74,1648.0,1770.39,1707.68,1573.67,,
1997-04-16,1587.52,1641.0,1740.46,1700.18,1587.24,,
1997-04-17,1628.3,1637.0,1740.46,1707.68,1573.67,,
1997-04-18,1605.58,1632.0,1703.23,1692.7,1587.24,,
1997-04-19,1357.34,1393.0,1673.6,1662.92,1573.67,,
1997-04-20,1601.06,1647.0,1703.23,1560.75,1416.86,,
1997-04-21,1758.25,1740.0,1815.55,1611.44,1480.87,,
1997-04-22,1805.81,1789.0,1823.11,1715.2,1642.28,,
1997-04-23,1711.3,1949.0,1808.0,1768.28,1684.39,,
1997-04-24,1853.96,1830.0,2069.16,1876.82,1800.18,,
1997-04-25,1767.72,1773.0,1883.84,1900.49,1944.44,,
1997-04-26,1777.2,1673.0,1975.93,1876.82,1889.78,,
1997-04-27,1450.82,1879.0,1792.93,1980.46,1962.88,,
1997-04-28,2228.76,2464.0,2420.48,2012.9,1907.9,,
1997-04-29,2207.67,2060.0,2469.5,2398.46,2282.2,,
1997-04-30,1820.19,1900.0,1960.5,2145.67,2322.88,,
1997-05-01,1555.04,1630.0,1802.41,2039.98,1987.31,,
1997-05-02,1594.13,1671.0,1667.47,1815.34,1838.24,,
1997-05-03,1618.86,1693.0,1704.36,1741.26,1728.55,,
1997-05-04,1603.99,1625.0,1756.77,1881.87,1778.72,,
1997-05-05,1658.93,1695.0,1749.23,1843.66,1829.67,,
1997-05-06,1715.01,1737.0,1749.23,1881.87,1846.84,,
1997-05-07,1699.6,1751.0,1771.91,1881.87,1855.45,,
1997-05-08,1730.5,1863.0,1794.76,1910.87,1864.09,,
1997-05-09,1782.78,1838.0,1983.49,2009.69,1907.6,,
1997-05-10,1740.88,1764.0,1848.71,2060.35,1996.28,,
1997-05-11,1478.67,1554.0,1623.81,1989.66,1933.97,,
1997-05-12,1618.86,1655.0,1623.81,1768.8,1787.15,,
1997-05-13,1469.29,1568.0,1623.81,1750.4,1695.54,,
1997-05-14,1846.79,2185.0,1623.81,1651.52,1662.88,,
1997-05-15,1879.32,2040.0,2024.15,2060.35,1761.91,,
1997-05-16,1945.44,2224.0,2073.56,2196.04,2014.28,,
1997-05-17,2322.36,2551.0,2375.24,2427.6,2143.96,,
1997-05-18,2158.31,2076.0,2447.45,2723.82,2406.07,,
1997-05-19,2493.92,2615.0,2208.6,2359.86,2361.23,,
1997-05-20,1735.69,1715.0,2057.01,2566.95,2350.09,,
1997-05-21,1767.0,1762.0,1802.41,2091.15,2133.4,,
1997-05-22,1761.75,1817.0,1825.48,1920.6,1890.13,,
1997-05-23,2111.12,2080.0,1959.31,1920.6,1838.24,,
1997-05-24,1857.6,1876.0,1864.29,2111.85,1978.37,,
1997-05-25,1782.78,1771.0,1833.2,2009.69,1951.66,,
1997-05-26,1740.88,1824.0,1741.71,1872.26,1864.09,,
1997-05-27,2146.45,2234.0,1975.41,1881.87,1778.72,,
1997-05-28,1814.61,1777.0,1927.34,2164.21,1960.54,,
1997-05-29,1455.29,1553.0,1652.84,1940.16,1933.97,,
1997-05-30,1395.58,1541.0,1545.44,1651.52,1703.76,,
1997-05-31,1579.4,1636.0,1595.06,1564.92,1638.62,,
1997-06-01,1947.09,1937.0,1922.07,1685.23,1520.18,,
1997-06-02,1715.97,1724.0,1845.82,1829.91,1815.02,,
1997-06-03,1824.99,1802.0,1868.61,1783.59,1815.02,,
1997-06-04,1824.99,1802.0,1883.84,1822.15,1880.76,,
1997-06-05,1777.2,1857.0,1823.11,1845.48,1898.82,,
1997-06-06,1947.09,1885.0,2069.16,1900.49,1898.82,,
1997-06-07,1805.81,1772.0,1883.84,1924.31,1990.72,,
1997-06-08,1628.3,1629.0,1800.46,1791.27,1889.78,,
1997-06-09,1715.97,1721.0,1762.9,1715.2,1698.58,,
1997-06-10,1605.58,1616.0,1792.93,1737.85,1642.28,,
1997-06-11,1942.13,2052.0,1747.93,1677.78,1628.4,,
1997-06-12,1927.3,1874.0,2147.72,1908.42,1727.21,,
