,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1944-02-11,,,,,,,,,,,,,,,1.127,,,,,,,,31.171,,,,,
1944-02-12,,,,,,,,,,,,,,,1.043,,,,,,,,31.171,,,,,
1944-02-13,,,,,,,,,,,,,,,0.889,,,,,,,,31.171,,,,,
1944-02-14,,,,,,,,,,,,,,,1.043,,,,,,,,31.171,,,,,
1944-02-15,,,,,,,,,,,,,,,1.043,,,,,,,,31.171,,,,,
1944-02-16,,,,,,,,,,,,,,,1.043,,,,,,,,31.171,,,,,
1944-02-17,,,,,,,,,,,,,,,0.963,,,,,,,,31.171,,,,,
1944-02-18,,,,,,,,,,,,,,,0.889,,,,,,,,31.171,,,,,
1944-02-19,,,,,,,,,,,,,,,0.82,,,,,,,,31.171,,,,,
1944-02-20,,,,,,,,,,,,,,,0.755,,,,,,,,31.171,,,,,
1944-02-21,,,,,,,,,,,,,,,0.755,,,,,,,,31.171,,,,,
1944-02-22,,,,,,,,,,,,,,,0.695,,,,,,,,31.171,,,,,
1944-02-23,,,,,,,,,,,,,,,0.82,,,,,,,,31.171,,,,,
1944-02-24,,,,,,,,,,,,,,,0.889,,,,,,,,31.171,,,,,
1944-02-25,,,,,,,,,,,,,,,1.043,,,,,,,,31.171,,,,,
1944-02-26,,,,,,,,,,,,,,,1.76,,,,,,,,42.267,,,,,
1944-02-27,,,,,,,,,,,,,,,1.638,,,,,,,,47.339,,,,,
1944-02-28,,,,,,,,,,,,,,,1.313,,,,,,,,45.204,,,,,
1944-02-29,,,,,,,,,,,,,,,1.414,,,,,,,,43.1,,,,,
1944-03-01,,,,,,,,,,,,,,,2.171,,,,,,,,43.1,,,,,
1944-03-02,,,,,,,,,,,,,,,3.907,,,,,,,,51.702,,,,,
1944-03-03,,,,,,,,,,,,,,,4.417,,,,,,,,58.01,,,,,
1944-03-04,,,,,,,,,,,,,,,2.84,,,,,,,,58.93,,,,,
1944-03-05,,,,,,,,,,,,,,,2.659,,,,,,,,50.819,,,,,
1944-03-06,,,,,,,,,,,,,,,2.487,,,,,,,,44.358,,,,,
1944-03-07,,,,,,,,,,,,,,,2.487,,,,,,,,40.208,,,,,
1944-03-08,,,,,,,,,,,,,,,2.325,,,,,,,,36.586,,,,,
1944-03-09,,,,,,,,,,,,,,,2.171,,,,,,,,34.231,,,,,
1944-03-10,,,,,,,,,,,,,,,2.026,,,,,,,,31.171,,,,,
1944-03-11,,,,,,,,,,,,,,,1.76,,,,,,,,31.171,,,,,
1944-03-12,,,,,,,,,,,,,,,1.638,,,,,,,,31.171,,,,,
1944-03-13,,,,,,,,,,,,,,,1.414,,,,,,,,31.171,,,,,
1944-03-14,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-03-15,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-03-16,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-03-17,,,,,,,,,,,,,,,1.76,,,,,,,,31.171,,,,,
1944-03-18,,,,,,,,,,,,,,,1.638,,,,,,,,31.171,,,,,
1944-03-19,,,,,,,,,,,,,,,1.523,,,,,,,,31.171,,,,,
1944-03-20,,,,,,,,,,,,,,,2.026,,,,,,,,31.171,,,,,
1944-03-21,,,,,,,,,,,,,,,3.907,,,,,,,,31.171,,,,,
1944-03-22,,,,,,,,,,,,,,,4.155,,,,,,,,31.171,,,,,
1944-03-23,,,,,,,,,,,,,,,4.155,,,,,,,,31.171,,,,,
1944-03-24,,,,,,,,,,,,,,,4.691,,,,,,,,31.171,,,,,
1944-03-25,,,,,,,,,,,,,,,5.214,,,,,,,,31.171,,,,,
1944-03-26,,,,,,,,,,,,,,,3.671,,,,,,,,31.171,,,,,
1944-03-27,,,,,,,,,,,,,,,2.171,,,,,,,,31.171,,,,,
1944-03-28,,,,,,,,,,,,,,,1.76,,,,,,,,31.171,,,,,
1944-03-29,,,,,,,,,,,,,,,1.76,,,,,,,,31.171,,,,,
1944-03-30,,,,,,,,,,,,,,,1.638,,,,,,,,31.171,,,,,
1944-03-31,,,,,,,,,,,,,,,1.523,,,,,,,,31.171,,,,,
1944-04-01,,,,,,,,,,,,,,,1.414,,,,,,,,31.171,,,,,
1944-04-02,,,,,,,,,,,,,,,1.414,,,,,,,,31.171,,,,,
1944-04-03,,,,,,,,,,,,,,,1.313,,,,,,,,31.171,,,,,
1944-04-04,,,,,,,,,,,,,,,1.313,,,,,,,,31.171,,,,,
1944-04-05,,,,,,,,,,,,,,,1.313,,,,,,,,31.171,,,,,
1944-04-06,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-04-07,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-04-08,,,,,,,,,,,,,,,1.217,,,,,,,,31.171,,,,,
1944-04-09,,,,,,,,,,,,,,,8.233,,,,,,,,45.204,,,,,
1944-04-10,,,,,,,,,,,,,,,14.862,,,,,,,,77.749,,,,,
1944-04-11,,,,,,,,,,,,,,,20.721,,,,,,,,92.237,,,,,
1944-04-12,,,,,,,,,,,,,,,24.567,,,,,,,,106.927,,,,,
1944-04-13,,,,,,,,,,,,,,,14.547,,,,,,,,97.598,,,,,
1944-04-14,,,,,,,,,,,,,,,9.972,,,,,,,,90.647,,,,,
1944-04-15,,,,,,,,,,,,,,,7.386,,,,,,,,81.808,,,,,
1944-04-16,,,,,,,,,,,,,,,6.013,,,,,,,,71.294,,,,,
1944-04-17,,,,,,,,,,,,,,,5.478,,,,,,,,61.717,,,,,
1944-04-18,,,,,,,,,,,,,,,7.949,,,,,,,,53.034,,,,,
1944-04-19,,,,,,,,,,,,,,,5.744,,,,,,,,45.628,,,,,
1944-04-20,,,,,,,,,,,,,,,4.952,,,,,,,,38.585,,,,,
1944-04-21,,,,,,,,,,,,,,,4.691,,,,,,,,35.011,,,,,
1944-04-22,,,,,,,,,,,,,,,4.155,,,,,,,,35.011,,,,,
1944-04-23,,,,,,,,,,,,,,,3.671,,,,,,,,31.171,,,,,
1944-04-24,,,,,,,,,,,,,,,3.234,,,,,,,,31.171,,,,,
1944-04-25,,,,,,,,,,,,,,,3.032,,,,,,,,31.171,,,,,
1944-04-26,,,,,,,,,,,,,,,2.84,,,,,,,,31.171,,,,,
1944-04-27,,,,,,,,,,,,,,,2.659,,,,,,,,31.171,,,,,
