,Observado,Natural
1997-01-24 00:00:00,1633.81,7502.0
1997-01-25 00:00:00,1432.14,7414.0
1997-01-26 00:00:00,1341.82,7297.0
1997-01-27 00:00:00,1530.92,7275.0
1997-01-28 00:00:00,1674.11,7287.0
1997-01-29 00:00:00,1658.93,7223.0
1997-01-30 00:00:00,1599.06,7123.0
1997-01-31 00:00:00,1648.85,7063.0
1997-02-01 00:00:00,1556.15,6982.0
1997-02-02 00:00:00,1365.72,6868.0
1997-02-03 00:00:00,1610.11,6759.0
1997-02-04 00:00:00,1692.69,6658.0
1997-02-05 00:00:00,1678.79,6526.0
1997-02-06 00:00:00,1715.97,6396.0
1997-02-07 00:00:00,1697.33,6323.0
1997-02-08 00:00:00,1556.15,6268.0
1997-02-09 00:00:00,1395.23,6219.0
1997-02-10 00:00:00,1610.11,6173.0
1997-02-11 00:00:00,1844.28,6174.0
1997-02-12 00:00:00,1971.95,6161.0
1997-02-13 00:00:00,2119.1,6059.0
1997-02-14 00:00:00,2119.1,5976.0
1997-02-15 00:00:00,1844.28,5863.0
1997-02-16 00:00:00,1810.59,5686.0
1997-02-17 00:00:00,2083.12,5499.0
1997-02-18 00:00:00,2134.6,5220.0
1997-02-19 00:00:00,1976.94,4770.0
1997-02-20 00:00:00,1739.4,4385.0
1997-02-21 00:00:00,1791.48,4089.0
1997-02-22 00:00:00,1578.53,3820.0
1997-02-23 00:00:00,1481.18,3487.0
1997-02-24 00:00:00,1641.99,3232.0
1997-02-25 00:00:00,1781.96,3021.0
1997-02-26 00:00:00,1767.72,2845.0
1997-02-27 00:00:00,1767.72,2704.0
1997-02-28 00:00:00,1748.82,2594.0
1997-03-01 00:00:00,1709.86,2512.0
1997-03-02 00:00:00,1436.75,2461.0
1997-03-03 00:00:00,1663.98,2451.0
1997-03-04 00:00:00,1589.21,2494.0
1997-03-05 00:00:00,1684.27,2583.0
1997-03-06 00:00:00,1306.71,2691.0
1997-03-07 00:00:00,1704.72,2794.0
1997-03-08 00:00:00,1782.78,2889.0
1997-03-09 00:00:00,1550.2,3042.0
1997-03-10 00:00:00,1767.0,3290.0
1997-03-11 00:00:00,1574.51,3491.0
1997-03-12 00:00:00,1772.25,3690.0
1997-03-13 00:00:00,1746.09,4043.0
1997-03-14 00:00:00,1830.66,4452.0
1997-03-15 00:00:00,1788.06,4843.0
1997-03-16 00:00:00,1603.99,5170.0
1997-03-17 00:00:00,1751.3,5419.0
1997-03-18 00:00:00,1777.51,5593.0
1997-03-19 00:00:00,1782.78,5700.0
1997-03-20 00:00:00,1782.78,5749.0
1997-03-21 00:00:00,1782.78,5740.0
1997-03-22 00:00:00,1841.4,5668.0
1997-03-23 00:00:00,1746.09,5523.0
1997-03-24 00:00:00,1777.51,5347.0
1997-03-25 00:00:00,1730.5,5159.0
1997-03-26 00:00:00,1803.96,4866.0
1997-03-27 00:00:00,1990.31,5206.0
1997-03-28 00:00:00,1643.83,4871.0
1997-03-29 00:00:00,1579.4,5233.0
1997-03-30 00:00:00,1413.78,5490.0
1997-03-31 00:00:00,1502.28,5567.0
1997-04-01 00:00:00,1892.91,5904.0
1997-04-02 00:00:00,2119.1,5743.0
1997-04-03 00:00:00,1805.81,5295.0
1997-04-04 00:00:00,1796.25,5186.0
1997-04-05 00:00:00,1796.25,5022.0
1997-04-06 00:00:00,1605.58,4863.0
1997-04-07 00:00:00,1772.46,4773.0
1997-04-08 00:00:00,1678.79,4718.0
1997-04-09 00:00:00,2027.18,5016.0
1997-04-10 00:00:00,1758.25,4552.0
1997-04-11 00:00:00,1824.99,4386.0
1997-04-12 00:00:00,1706.64,4277.0
1997-04-13 00:00:00,1565.08,4323.0
1997-04-14 00:00:00,1605.58,4496.0
1997-04-15 00:00:00,1623.74,4493.0
1997-04-16 00:00:00,1587.52,4425.0
1997-04-17 00:00:00,1628.3,4531.0
1997-04-18 00:00:00,1605.58,4777.0
1997-04-19 00:00:00,1357.34,4945.0
1997-04-20 00:00:00,1601.06,5060.0
1997-04-21 00:00:00,1758.25,5358.0
1997-04-22 00:00:00,1805.81,5311.0
1997-04-23 00:00:00,1711.3,4783.0
1997-04-24 00:00:00,1853.96,4290.0
1997-04-25 00:00:00,1767.72,3927.0
1997-04-26 00:00:00,1777.2,3666.0
1997-04-27 00:00:00,1450.82,3449.0
1997-04-28 00:00:00,2228.76,3804.0
1997-04-29 00:00:00,2207.67,3792.0
1997-04-30 00:00:00,1820.19,3195.0
1997-05-01 00:00:00,1555.04,3184.0
1997-05-02 00:00:00,1594.13,3212.0
1997-05-03 00:00:00,1618.86,3133.0
1997-05-04 00:00:00,1603.99,3021.0
1997-05-05 00:00:00,1658.93,2958.0
1997-05-06 00:00:00,1715.01,3005.0
1997-05-07 00:00:00,1699.6,3103.0
1997-05-08 00:00:00,1730.5,3172.0
1997-05-09 00:00:00,1782.78,3215.0
1997-05-10 00:00:00,1740.88,3156.0
1997-05-11 00:00:00,1478.67,3038.0
1997-05-12 00:00:00,1618.86,2980.0
1997-05-13 00:00:00,1469.29,2937.0
1997-05-14 00:00:00,1846.79,2891.0
1997-05-15 00:00:00,1879.32,3196.0
1997-05-16 00:00:00,1945.44,3199.0
1997-05-17 00:00:00,2322.36,3334.0
1997-05-18 00:00:00,2158.31,2929.0
1997-05-19 00:00:00,2493.92,3059.0
1997-05-20 00:00:00,1735.69,2427.0
1997-05-21 00:00:00,1767.0,2284.0
1997-05-22 00:00:00,1761.75,2193.0
1997-05-23 00:00:00,2111.12,2151.0
1997-05-24 00:00:00,1857.6,2112.0
1997-05-25 00:00:00,1782.78,2019.0
1997-05-26 00:00:00,1740.88,1963.0
1997-05-27 00:00:00,2146.45,2295.0
1997-05-28 00:00:00,1814.61,1917.0
1997-05-29 00:00:00,1455.29,1926.0
1997-05-30 00:00:00,1395.58,1949.0
1997-05-31 00:00:00,1579.4,1977.0
1997-06-01 00:00:00,1947.09,2000.0
1997-06-02 00:00:00,1715.97,2008.0
1997-06-03 00:00:00,1824.99,2000.0
1997-06-04 00:00:00,1824.99,1979.0
1997-06-05 00:00:00,1777.2,1952.0
1997-06-06 00:00:00,1947.09,2352.0
1997-06-07 00:00:00,1805.81,1889.0
1997-06-08 00:00:00,1628.3,1857.0
1997-06-09 00:00:00,1715.97,1827.0
1997-06-10 00:00:00,1605.58,1800.0
1997-06-11 00:00:00,1942.13,1779.0
1997-06-12 00:00:00,1927.3,1761.0
1997-06-13 00:00:00,1801.02,1743.0
1997-06-14 00:00:00,1805.81,1723.0
1997-06-15 00:00:00,1578.53,1701.0
1997-06-16 00:00:00,1587.52,1680.0
1997-06-17 00:00:00,2022.13,1661.0
1997-06-18 00:00:00,1810.59,1648.0
1997-06-19 00:00:00,1810.59,1642.0
1997-06-20 00:00:00,1868.52,1644.0
1997-06-21 00:00:00,1715.97,1654.0
1997-06-22 00:00:00,1601.06,1673.0
1997-06-23 00:00:00,1683.42,1701.0
1997-06-24 00:00:00,1605.58,1734.0
1997-06-25 00:00:00,1688.05,1767.0
1997-06-26 00:00:00,1730.01,1791.0
1997-06-27 00:00:00,1753.53,1799.0
1997-06-28 00:00:00,1601.06,1793.0
1997-06-29 00:00:00,1463.8,1777.0
1997-06-30 00:00:00,1632.86,1788.0
1997-07-01 00:00:00,1603.99,1793.0
1997-07-02 00:00:00,1638.82,1732.0
1997-07-03 00:00:00,1599.06,1687.0
1997-07-04 00:00:00,1735.69,1639.0
1997-07-05 00:00:00,1386.53,1589.0
1997-07-06 00:00:00,1298.02,1540.0
1997-07-07 00:00:00,1674.11,1496.0
1997-07-08 00:00:00,1945.44,1778.0
1997-07-09 00:00:00,1772.25,1428.0
1997-07-10 00:00:00,1564.76,1402.0
1997-07-11 00:00:00,1809.28,1379.0
1997-07-12 00:00:00,1694.48,1357.0
1997-07-13 00:00:00,1511.79,1337.0
1997-07-14 00:00:00,1599.06,1320.0
1997-07-15 00:00:00,1669.04,1310.0
1997-07-16 00:00:00,1699.6,1305.0
1997-07-17 00:00:00,1730.5,1302.0
1997-07-18 00:00:00,1725.33,1327.0
1997-07-19 00:00:00,1623.84,1344.0
1997-07-20 00:00:00,1469.29,1289.0
1997-07-21 00:00:00,1492.81,1261.0
1997-07-22 00:00:00,1658.93,1285.0
1997-07-23 00:00:00,1735.69,1343.0
1997-07-24 00:00:00,1684.27,1317.0
1997-07-25 00:00:00,1767.0,1285.0
1997-07-26 00:00:00,1511.79,1288.0
1997-07-27 00:00:00,1459.95,1239.0
1997-07-28 00:00:00,1455.29,1218.0
1997-07-29 00:00:00,1699.6,1209.0
1997-07-30 00:00:00,1669.04,1204.0
1997-07-31 00:00:00,1725.33,1204.0
1997-08-01 00:00:00,1637.42,1208.0
1997-08-02 00:00:00,1628.3,1216.0
1997-08-03 00:00:00,1511.84,1226.0
1997-08-04 00:00:00,1655.75,1236.0
1997-08-05 00:00:00,1655.75,1243.0
1997-08-06 00:00:00,1824.99,1244.0
1997-08-07 00:00:00,1820.19,1241.0
1997-08-08 00:00:00,1810.59,1269.0
1997-08-09 00:00:00,1810.59,1292.0
1997-08-10 00:00:00,1623.74,1242.0
1997-08-11 00:00:00,1674.17,1220.0
1997-08-12 00:00:00,1815.39,1206.0
1997-08-13 00:00:00,1796.25,1194.0
1997-08-14 00:00:00,1844.28,1184.0
1997-08-15 00:00:00,1777.2,1213.0
1997-08-16 00:00:00,1734.7,1247.0
1997-08-17 00:00:00,1628.3,1217.0
1997-08-18 00:00:00,1725.32,1218.0
1997-08-19 00:00:00,1820.19,1228.0
1997-08-20 00:00:00,1796.25,1237.0
1997-08-21 00:00:00,1801.02,1244.0
1997-08-22 00:00:00,2047.44,1658.0
1997-08-23 00:00:00,1791.48,1253.0
1997-08-24 00:00:00,1511.84,1252.0
1997-08-25 00:00:00,1688.05,1246.0
1997-08-26 00:00:00,1781.96,1236.0
1997-08-27 00:00:00,2027.18,1219.0
1997-08-28 00:00:00,2042.36,1520.0
1997-08-29 00:00:00,2072.9,1582.0
1997-08-30 00:00:00,1801.02,1146.0
1997-08-31 00:00:00,1605.58,1125.0
1997-09-01 00:00:00,1715.01,1111.0
1997-09-02 00:00:00,1973.41,1101.0
1997-09-03 00:00:00,1973.41,1097.0
1997-09-04 00:00:00,1979.03,1096.0
1997-09-05 00:00:00,2047.29,1097.0
1997-09-06 00:00:00,1962.19,1099.0
1997-09-07 00:00:00,1459.95,1099.0
1997-09-08 00:00:00,1772.25,1094.0
1997-09-09 00:00:00,1841.4,1085.0
1997-09-10 00:00:00,1863.01,1072.0
1997-09-11 00:00:00,2236.37,1508.0
1997-09-12 00:00:00,2035.81,1424.0
1997-09-13 00:00:00,1767.0,1037.0
1997-09-14 00:00:00,1540.54,1031.0
1997-09-15 00:00:00,1735.69,1028.0
1997-09-16 00:00:00,1863.01,1030.0
1997-09-17 00:00:00,1873.88,1034.0
1997-09-18 00:00:00,1825.3,1040.0
1997-09-19 00:00:00,1814.61,1042.0
1997-09-20 00:00:00,1884.78,1039.0
1997-09-21 00:00:00,1679.19,1034.0
1997-09-22 00:00:00,1756.52,1029.0
1997-09-23 00:00:00,1803.96,1026.0
1997-09-24 00:00:00,1879.32,1026.0
1997-09-25 00:00:00,2230.3,1542.0
1997-09-26 00:00:00,1939.88,1456.0
1997-09-27 00:00:00,1761.75,1023.0
1997-09-28 00:00:00,1735.69,1023.0
1997-09-29 00:00:00,1761.75,1024.0
1997-09-30 00:00:00,1841.4,1055.0
1997-10-01 00:00:00,1902.7,1090.0
1997-10-02 00:00:00,2181.44,1071.0
1997-10-03 00:00:00,1932.24,1076.0
1997-10-04 00:00:00,2150.16,1090.0
1997-10-05 00:00:00,1641.99,1137.0
1997-10-06 00:00:00,1878.26,1185.0
1997-10-07 00:00:00,1868.52,1175.0
1997-10-08 00:00:00,2234.05,1504.0
1997-10-09 00:00:00,2207.67,1670.0
1997-10-10 00:00:00,2083.12,1534.0
1997-10-11 00:00:00,1986.94,1179.0
1997-10-12 00:00:00,1578.53,1154.0
1997-10-13 00:00:00,1820.19,1124.0
1997-10-14 00:00:00,2260.57,1424.0
1997-10-15 00:00:00,2052.52,1096.0
1997-10-16 00:00:00,1971.95,1136.0
1997-10-17 00:00:00,2042.36,1121.0
1997-10-18 00:00:00,1932.24,1050.0
1997-10-19 00:00:00,1651.16,1014.0
1997-10-20 00:00:00,1801.02,990.0
1997-10-21 00:00:00,1883.13,996.0
1997-10-22 00:00:00,1952.05,1003.0
1997-10-23 00:00:00,2042.36,1297.0
1997-10-24 00:00:00,1952.05,1242.0
1997-10-25 00:00:00,1786.71,921.0
1997-10-26 00:00:00,1701.98,920.0
1997-10-27 00:00:00,1796.25,929.0
1997-10-28 00:00:00,2017.08,948.0
1997-10-29 00:00:00,2144.97,975.0
1997-10-30 00:00:00,2078.01,1333.0
1997-10-31 00:00:00,2027.18,1370.0
1997-11-01 00:00:00,1917.72,1071.0
1997-11-02 00:00:00,1740.88,1101.0
1997-11-03 00:00:00,1793.35,1139.0
1997-11-04 00:00:00,1973.41,1188.0
1997-11-05 00:00:00,2012.98,1601.0
1997-11-06 00:00:00,2070.36,1607.0
1997-11-07 00:00:00,2024.38,1342.0
1997-11-08 00:00:00,2041.55,1377.0
1997-11-09 00:00:00,1689.37,1401.0
1997-11-10 00:00:00,1599.06,1413.0
1997-11-11 00:00:00,1928.78,1414.0
1997-11-12 00:00:00,1995.96,1404.0
1997-11-13 00:00:00,1967.8,1387.0
1997-11-14 00:00:00,2058.8,1363.0
1997-11-15 00:00:00,1846.79,1335.0
1997-11-16 00:00:00,1841.4,1303.0
1997-11-17 00:00:00,2030.09,1272.0
1997-11-18 00:00:00,1863.01,1243.0
1997-11-19 00:00:00,2053.04,1219.0
1997-11-20 00:00:00,2081.95,1200.0
1997-11-21 00:00:00,2058.8,1187.0
1997-11-22 00:00:00,1868.44,1178.0
1997-11-23 00:00:00,1674.11,1175.0
1997-11-24 00:00:00,1890.24,1182.0
1997-11-25 00:00:00,1995.96,1204.0
1997-11-26 00:00:00,2206.14,1632.0
1997-11-27 00:00:00,2035.81,1307.0
1997-11-28 00:00:00,2116.98,1375.0
1997-11-29 00:00:00,1923.24,1439.0
1997-11-30 00:00:00,1761.75,1487.0
1997-12-01 00:00:00,1922.37,1513.0
1997-12-02 00:00:00,2067.79,1518.0
1997-12-03 00:00:00,2150.16,1512.0
1997-12-04 00:00:00,2228.76,1867.0
1997-12-05 00:00:00,2197.16,1539.0
1997-12-06 00:00:00,2088.24,1596.0
1997-12-07 00:00:00,1711.3,1682.0
1997-12-08 00:00:00,1739.4,1783.0
1997-12-09 00:00:00,1815.39,1888.0
1997-12-10 00:00:00,2613.08,2454.0
1997-12-11 00:00:00,2076.46,2101.0
1997-12-12 00:00:00,2066.75,2233.0
1997-12-13 00:00:00,1854.06,2601.0
1997-12-14 00:00:00,1736.17,3044.0
1997-12-15 00:00:00,1909.71,3131.0
1997-12-16 00:00:00,2159.84,3241.0
1997-12-17 00:00:00,2169.75,3417.0
1997-12-18 00:00:00,2095.94,3551.0
1997-12-19 00:00:00,2032.95,3624.0
1997-12-20 00:00:00,1840.27,3653.0
1997-12-21 00:00:00,1776.56,3666.0
1997-12-22 00:00:00,1919.06,3686.0
1997-12-23 00:00:00,1942.53,3728.0
1997-12-24 00:00:00,1817.4,3798.0
1997-12-25 00:00:00,1821.96,3902.0
1997-12-26 00:00:00,1812.84,4044.0
1997-12-27 00:00:00,1872.52,4223.0
1997-12-28 00:00:00,1772.05,4435.0
1997-12-29 00:00:00,1900.38,4661.0
1997-12-30 00:00:00,2061.91,4877.0
1997-12-31 00:00:00,1923.74,5062.0
1998-01-01 00:00:00,1535.73,5196.0
1998-01-02 00:00:00,1725.33,5264.0
1998-01-03 00:00:00,1793.35,5297.0
1998-01-04 00:00:00,1658.93,5212.0
1998-01-05 00:00:00,1841.4,4926.0
1998-01-06 00:00:00,2007.3,4606.0
1998-01-07 00:00:00,2064.58,4259.0
1998-01-08 00:00:00,1984.67,3921.0
1998-01-09 00:00:00,1956.6,3622.0
1998-01-10 00:00:00,1852.19,3379.0
1998-01-11 00:00:00,1704.72,3194.0
1998-01-12 00:00:00,1803.96,3059.0
1998-01-13 00:00:00,1967.8,2958.0
1998-01-14 00:00:00,2099.42,2879.0
1998-01-15 00:00:00,2087.77,2812.0
1998-01-16 00:00:00,2070.36,2808.0
1998-01-17 00:00:00,1751.3,2796.0
1998-01-18 00:00:00,1679.19,2674.0
1998-01-19 00:00:00,1852.19,2624.0
1998-01-20 00:00:00,1857.6,2667.0
1998-01-21 00:00:00,1890.24,2766.0
1998-01-22 00:00:00,1990.31,2860.0
1998-01-23 00:00:00,1928.78,3044.0
1998-01-24 00:00:00,1873.88,3257.0
1998-01-25 00:00:00,1653.88,3445.0
1998-01-26 00:00:00,1793.35,3572.0
1998-01-27 00:00:00,2007.3,3624.0
1998-01-28 00:00:00,1956.6,3607.0
1998-01-29 00:00:00,1879.32,3546.0
1998-01-30 00:00:00,1917.72,3479.0
1998-01-31 00:00:00,1830.66,3444.0
1998-02-01 00:00:00,1808.28,3461.0
1998-02-02 00:00:00,1877.15,3528.0
1998-02-03 00:00:00,2149.95,3622.0
1998-02-04 00:00:00,2071.61,3714.0
1998-02-05 00:00:00,2145.01,3782.0
1998-02-06 00:00:00,2018.54,3822.0
1998-02-07 00:00:00,1975.62,3843.0
1998-02-08 00:00:00,1794.66,3863.0
1998-02-09 00:00:00,1989.88,3893.0
1998-02-10 00:00:00,2086.19,3928.0
1998-02-11 00:00:00,2174.71,3950.0
1998-02-12 00:00:00,2184.66,3938.0
1998-02-13 00:00:00,2100.82,3872.0
1998-02-14 00:00:00,1985.12,3747.0
1998-02-15 00:00:00,1781.08,3571.0
1998-02-16 00:00:00,1999.41,3363.0
1998-02-17 00:00:00,2037.76,3144.0
1998-02-18 00:00:00,2076.46,2936.0
1998-02-19 00:00:00,2047.41,2754.0
1998-02-20 00:00:00,2013.75,2614.0
1998-02-21 00:00:00,1877.15,2529.0
1998-02-22 00:00:00,1781.08,2509.0
1998-02-23 00:00:00,1709.48,2556.0
1998-02-24 00:00:00,1722.8,2657.0
1998-02-25 00:00:00,1808.28,2792.0
1998-02-26 00:00:00,2052.24,2940.0
1998-02-27 00:00:00,1785.6,3095.0
1998-02-28 00:00:00,2037.76,3261.0
1998-03-01 00:00:00,1694.48,3449.0
1998-03-02 00:00:00,2047.29,3661.0
1998-03-03 00:00:00,2076.15,3881.0
1998-03-04 00:00:00,2087.77,4091.0
1998-03-05 00:00:00,2188.13,4609.0
1998-03-06 00:00:00,2105.27,4442.0
1998-03-07 00:00:00,1917.72,4562.0
1998-03-08 00:00:00,1782.78,4642.0
1998-03-09 00:00:00,2007.3,4680.0
1998-03-10 00:00:00,2058.8,4679.0
1998-03-11 00:00:00,2012.98,4631.0
1998-03-12 00:00:00,2024.38,4527.0
1998-03-13 00:00:00,2064.58,4357.0
1998-03-14 00:00:00,1979.03,4126.0
1998-03-15 00:00:00,1825.3,3856.0
1998-03-16 00:00:00,2093.59,3578.0
1998-03-17 00:00:00,2248.53,3319.0
1998-03-18 00:00:00,2007.3,3093.0
1998-03-19 00:00:00,1934.32,2899.0
1998-03-20 00:00:00,1945.44,2731.0
1998-03-21 00:00:00,1809.28,2579.0
1998-03-22 00:00:00,1699.6,2439.0
1998-03-23 00:00:00,2007.3,2315.0
1998-03-24 00:00:00,2070.36,2208.0
1998-03-25 00:00:00,1951.02,2121.0
1998-03-26 00:00:00,1951.02,2051.0
1998-03-27 00:00:00,2047.29,1997.0
1998-03-28 00:00:00,1906.7,1959.0
1998-03-29 00:00:00,1704.72,1981.0
1998-03-30 00:00:00,1934.32,2064.0
1998-03-31 00:00:00,2024.38,2057.0
1998-04-01 00:00:00,2115.5,1986.0
1998-04-02 00:00:00,1985.12,1974.0
1998-04-03 00:00:00,2120.41,1982.0
1998-04-04 00:00:00,1867.9,2004.0
1998-04-05 00:00:00,1854.06,2042.0
1998-04-06 00:00:00,1980.36,2089.0
1998-04-07 00:00:00,2110.6,2178.0
1998-04-08 00:00:00,2125.32,2239.0
1998-04-09 00:00:00,1994.64,2183.0
1998-04-10 00:00:00,1727.25,2127.0
1998-04-11 00:00:00,1731.71,2050.0
1998-04-12 00:00:00,1817.4,1988.0
1998-04-13 00:00:00,1942.53,1914.0
1998-04-14 00:00:00,2052.24,2074.0
1998-04-15 00:00:00,2018.54,1986.0
1998-04-16 00:00:00,2052.24,1591.0
1998-04-17 00:00:00,2095.94,1524.0
1998-04-18 00:00:00,2091.06,1466.0
1998-04-19 00:00:00,1794.66,1415.0
1998-04-20 00:00:00,1900.38,1371.0
1998-04-21 00:00:00,1854.06,1333.0
1998-04-22 00:00:00,1961.4,1302.0
1998-04-23 00:00:00,2076.46,1277.0
1998-04-24 00:00:00,2066.75,1257.0
1998-04-25 00:00:00,2100.82,1240.0
1998-04-26 00:00:00,1705.06,1225.0
1998-04-27 00:00:00,2004.19,1210.0
1998-04-28 00:00:00,2047.41,1197.0
1998-04-29 00:00:00,2071.61,1188.0
1998-04-30 00:00:00,2013.75,1180.0
1998-05-01 00:00:00,1684.27,1170.0
1998-05-02 00:00:00,1648.85,1158.0
1998-05-03 00:00:00,1540.54,1145.0
1998-05-04 00:00:00,1841.4,1132.0
1998-05-05 00:00:00,1962.19,1121.0
1998-05-06 00:00:00,1979.03,1434.0
1998-05-07 00:00:00,1917.72,1455.0
1998-05-08 00:00:00,1830.66,1102.0
1998-05-09 00:00:00,1648.85,1100.0
1998-05-10 00:00:00,1526.12,1104.0
1998-05-11 00:00:00,1674.11,1168.0
1998-05-12 00:00:00,1803.96,1240.0
1998-05-13 00:00:00,1863.01,1219.0
1998-05-14 00:00:00,1809.28,1277.0
1998-05-15 00:00:00,1777.51,1369.0
1998-05-16 00:00:00,1589.21,1402.0
1998-05-17 00:00:00,1623.84,1403.0
1998-05-18 00:00:00,1725.33,1402.0
1998-05-19 00:00:00,1740.88,1455.0
1998-05-20 00:00:00,1803.96,1421.0
1998-05-21 00:00:00,1809.28,1258.0
1998-05-22 00:00:00,1819.95,1228.0
1998-05-23 00:00:00,1679.19,1287.0
1998-05-24 00:00:00,1521.34,1312.0
1998-05-25 00:00:00,1746.09,1298.0
1998-05-26 00:00:00,1884.78,1266.0
1998-05-27 00:00:00,1803.96,1242.0
1998-05-28 00:00:00,1809.28,1195.0
1998-05-29 00:00:00,1884.78,1149.0
1998-05-30 00:00:00,1725.33,1170.0
1998-05-31 00:00:00,1540.54,1122.0
1998-06-01 00:00:00,1808.28,1071.0
1998-06-02 00:00:00,1919.06,1055.0
1998-06-03 00:00:00,1937.83,993.0
1998-06-04 00:00:00,1923.74,970.0
1998-06-05 00:00:00,2004.19,966.0
1998-06-06 00:00:00,1696.21,972.0
1998-06-07 00:00:00,1604.71,982.0
1998-06-08 00:00:00,1812.84,994.0
1998-06-09 00:00:00,1961.4,1004.0
1998-06-10 00:00:00,1749.58,1011.0
1998-06-11 00:00:00,1669.82,1014.0
1998-06-12 00:00:00,1863.28,1012.0
1998-06-13 00:00:00,1630.61,1009.0
1998-06-14 00:00:00,1583.27,1005.0
1998-06-15 00:00:00,1826.53,1003.0
1998-06-16 00:00:00,1731.71,1005.0
1998-06-17 00:00:00,1799.19,1008.0
1998-06-18 00:00:00,1803.74,1008.0
1998-06-19 00:00:00,1858.67,1002.0
1998-06-20 00:00:00,1749.58,989.0
1998-06-21 00:00:00,1486.44,974.0
1998-06-22 00:00:00,1785.6,963.0
1998-06-23 00:00:00,1740.63,958.0
1998-06-24 00:00:00,1727.25,958.0
1998-06-25 00:00:00,2037.76,960.0
1998-06-26 00:00:00,1758.56,956.0
1998-06-27 00:00:00,1705.06,945.0
1998-06-28 00:00:00,1587.55,925.0
1998-06-29 00:00:00,1687.4,898.0
1998-06-30 00:00:00,1776.56,867.0
1998-07-01 00:00:00,1761.75,838.0
1998-07-02 00:00:00,1830.66,817.0
1998-07-03 00:00:00,1658.93,807.0
1998-07-04 00:00:00,1559.9,808.0
1998-07-05 00:00:00,1455.29,814.0
1998-07-06 00:00:00,1628.82,819.0
1998-07-07 00:00:00,1674.11,823.0
1998-07-08 00:00:00,1846.79,832.0
1998-07-09 00:00:00,1689.37,849.0
1998-07-10 00:00:00,1725.33,872.0
1998-07-11 00:00:00,1857.6,896.0
1998-07-12 00:00:00,1638.82,914.0
1998-07-13 00:00:00,1699.6,922.0
1998-07-14 00:00:00,1814.61,921.0
1998-07-15 00:00:00,2024.38,913.0
1998-07-16 00:00:00,1868.44,901.0
1998-07-17 00:00:00,2030.09,1199.0
1998-07-18 00:00:00,1740.88,870.0
1998-07-19 00:00:00,1684.27,854.0
1998-07-20 00:00:00,1868.44,838.0
1998-07-21 00:00:00,1984.67,825.0
1998-07-22 00:00:00,2041.55,817.0
1998-07-23 00:00:00,2035.81,812.0
1998-07-24 00:00:00,2047.29,810.0
1998-07-25 00:00:00,1725.33,809.0
1998-07-26 00:00:00,1720.16,808.0
1998-07-27 00:00:00,1836.03,806.0
1998-07-28 00:00:00,1863.01,803.0
1998-07-29 00:00:00,1846.79,801.0
1998-07-30 00:00:00,2007.3,798.0
1998-07-31 00:00:00,1879.32,795.0
1998-08-01 00:00:00,1975.62,821.0
1998-08-02 00:00:00,1617.63,845.0
1998-08-03 00:00:00,1858.67,806.0
1998-08-04 00:00:00,2164.79,789.0
1998-08-05 00:00:00,2125.32,780.0
1998-08-06 00:00:00,2149.95,774.0
1998-08-07 00:00:00,2115.5,771.0
1998-08-08 00:00:00,1980.36,767.0
1998-08-09 00:00:00,1776.56,763.0
1998-08-10 00:00:00,2004.19,758.0
1998-08-11 00:00:00,2018.54,754.0
1998-08-12 00:00:00,2013.75,752.0
1998-08-13 00:00:00,1961.4,751.0
1998-08-14 00:00:00,1994.64,751.0
1998-08-15 00:00:00,1956.68,751.0
1998-08-16 00:00:00,1705.06,752.0
1998-08-17 00:00:00,1937.83,777.0
1998-08-18 00:00:00,2057.07,836.0
1998-08-19 00:00:00,2018.54,868.0
1998-08-20 00:00:00,2081.32,871.0
1998-08-21 00:00:00,2110.6,871.0
1998-08-22 00:00:00,1919.06,845.0
1998-08-23 00:00:00,1858.67,788.0
1998-08-24 00:00:00,1919.06,798.0
1998-08-25 00:00:00,2071.61,822.0
1998-08-26 00:00:00,2071.61,781.0
1998-08-27 00:00:00,2174.71,766.0
1998-08-28 00:00:00,2095.94,759.0
1998-08-29 00:00:00,1928.43,753.0
1998-08-30 00:00:00,1665.44,747.0
1998-08-31 00:00:00,2066.75,742.0
1998-09-01 00:00:00,2076.15,738.0
1998-09-02 00:00:00,2047.29,734.0
1998-09-03 00:00:00,1962.19,726.0
1998-09-04 00:00:00,1973.41,715.0
1998-09-05 00:00:00,1841.4,701.0
1998-09-06 00:00:00,1521.34,685.0
1998-09-07 00:00:00,1507.03,692.0
1998-09-08 00:00:00,1906.7,730.0
1998-09-09 00:00:00,2058.8,741.0
1998-09-10 00:00:00,2134.63,1150.0
1998-09-11 00:00:00,2200.13,1240.0
1998-09-12 00:00:00,2035.81,652.0
1998-09-13 00:00:00,1767.0,636.0
1998-09-14 00:00:00,2024.38,660.0
1998-09-15 00:00:00,2176.17,692.0
1998-09-16 00:00:00,2309.95,666.0
1998-09-17 00:00:00,2328.58,1120.0
1998-09-18 00:00:00,2212.17,981.0
1998-09-19 00:00:00,2001.63,672.0
1998-09-20 00:00:00,1825.3,663.0
1998-09-21 00:00:00,2081.95,643.0
1998-09-22 00:00:00,2146.45,619.0
1998-09-23 00:00:00,2236.37,596.0
1998-09-24 00:00:00,2140.54,578.0
1998-09-25 00:00:00,2076.15,567.0
1998-09-26 00:00:00,2001.63,562.0
1998-09-27 00:00:00,1669.04,562.0
1998-09-28 00:00:00,2122.86,568.0
